arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.7971,0.0973,0.0406,0.68,1909.2,,,,
postprocess_dp,0.7832,0.0102,0.1323,1.038,2080.0,8.9474,0.2796,0.2844,0.4857
