arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.7971,0.0973,0.0406,0.68,1909.2,,,,
expgrad_eo,0.7961,0.0826,0.0204,0.7217,1905.8,-0.1778,0.5352,0.5199,1.0863
