seed,arm,floor_target,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.2613606855362244,0.7935474098757952,0.05964701486334506,0.03263760407030525,0.788440453975942,1673,,,,,,,
0,expgrad_dp,0.2613606855362244,0.7921841866101181,0.007205857365730095,0.12058114179992074,0.9718628426671492,1668,0.052441157497614965,0.4927817265647192,0.5060240963855421,1.03125,126.0,123.0,-0.2988643156007173
0,expgrad_dp_floor,0.2613606855362244,0.7920327173583762,0.0035648637496055735,0.12281534954407292,0.9861741095116648,1691,0.05608215111373949,0.4297246695674133,0.4777777777777778,0.9037433155080213,129.0,141.0,1.0759115361625822
1,baseline,0.25980264866268504,0.7964253256588912,0.08844304492986124,0.025495458298926507,0.7082396104037911,1722,,,,,,,
1,expgrad_dp,0.25980264866268504,0.7877915783096031,0.0240456367288725,0.08652289546716008,0.910761667139831,1703,0.06439740820098874,0.5230298288396849,0.5302491103202847,1.1151515151515152,149.0,132.0,-1.1033681765389083
1,expgrad_dp_floor,0.25980264866268504,0.7899121478339897,0.026528500153363055,0.08855061451037405,0.9042304459872302,1745,0.06191454477649819,0.42207213628911533,0.47202797202797203,0.8826530612244898,135.0,151.0,1.335656213704994
2,baseline,0.2573357569462477,0.7932444713723115,0.08989484516214927,0.03248728758311964,0.7048638257974813,1727,,,,,,,
2,expgrad_dp,0.2573357569462477,0.7905180248409572,0.032042031041861124,0.11238354037267084,0.8822275828087837,1695,0.05785281412028814,0.562121751512994,0.5590551181102362,1.2253521126760563,142.0,112.0,-1.8529241459177765
2,expgrad_dp_floor,0.2573357569462477,0.7917297788548925,0.03207053376966412,0.11381244218316378,0.88494696010133,1739,0.057824311392485145,0.4469062149192408,0.49624060150375937,0.9322033898305084,132.0,134.0,0.6948465547191662
3,baseline,0.25785510257076083,0.7897606785822479,0.09116257293939992,0.026465187535312254,0.7040868037669243,1746,,,,,,,
3,expgrad_dp,0.25785510257076083,0.7926385943653438,0.03753147252815153,0.09723139949781945,0.8632186334529589,1693,0.053631100411248384,0.6280267443853935,0.5742971887550201,1.3984962406015038,143.0,106.0,-3.0355097365406642
3,expgrad_dp_floor,0.25785510257076083,0.7906694940926992,0.03326378667749402,0.09532344390114966,0.8880151697778207,1856,0.057898786261905894,0.1905684467283667,0.35546875,0.4954128440366973,91.0,165.0,6.300114547537228
4,baseline,0.26090625811477536,0.7914268403514086,0.0808158988583462,0.03514850667371483,0.7305615143580404,1725,,,,,,,
4,expgrad_dp,0.26090625811477536,0.7849136625265071,0.012300857876940297,0.1324170741377032,0.9531887795268703,1696,0.0685150409814059,0.5424514882310312,0.5298013245033113,1.1666666666666667,160.0,142.0,-1.681159420289855
4,expgrad_dp_floor,0.26090625811477536,0.785065131778249,0.008055054765692848,0.14183708867450773,0.9702980635834624,1765,0.07276084409265335,0.395070246336045,0.4573170731707317,0.8253275109170306,150.0,178.0,2.318840579710145
