seed,method,accuracy,dp_diff,eo_diff,baseline_accuracy,baseline_dp_diff,baseline_eo_diff,n_priv,n_unpriv,dp_closure,dp_from_priv_loss,dp_from_unpriv_gain,dp_share_levelling_down,dp_verdict,tpr_closure,tpr_share_levelling_down,tpr_verdict,priv_lost,priv_gained,unpriv_lost,unpriv_gained,pct_churn_priv,pct_churn_unpriv,people_share_levelling_down,lost_per_gained,net_favourable_change,total_churn,arbitrariness_floor,churn_that_is_noise,positives_delta,positives_pct_change
0,expgrad_dp,0.7987758224942617,0.022646596797261498,0.05795239524930007,0.8018362662586075,0.057942369463787474,0.01349662409842134,1354,1260,0.035295772666525976,0.01624815361890694,0.019047619047619035,0.46034276604224805,mixed,0.07144901934772141,0.4382878921137489,mixed,30,8,9,33,2.806499261447563,3.3333333333333335,0.47619047619047616,0.9512195121951219,2.0,0.030604437643458302,0.023335883703136953,0.7625,2,0.3215434083601286
0,expgrad_eo,0.8041315990818668,0.05482286464561206,0.005550861954601638,0.8018362662586075,0.057942369463787474,0.01349662409842134,1354,1260,0.0031195048181754115,0.000738552437223039,0.0023809523809523725,0.23675310033821842,levelling up,0.007945762143819701,-0.2627416520210872,levelling up,4,3,2,5,0.51698670605613,0.5555555555555556,0.4444444444444444,0.75,2.0,0.005355776587605203,0.0,0.0,2,0.3215434083601286
0,gridsearch_dp,0.8006885998469778,0.02043093948559238,0.050432548299481295,0.8018362662586075,0.057942369463787474,0.01349662409842134,1354,1260,0.03751142997819509,0.018463810930576058,0.019047619047619035,0.4922182636414776,mixed,0.06392917239790263,0.4245303626037566,mixed,31,6,7,31,2.7326440177252587,3.015873015873016,0.5,1.027027027027027,-1.0,0.028691660290742157,0.0,0.0,-1,-0.1607717041800643
0,prejudice_remover,0.8056618209640398,0.054051487655623565,0.026232186620677167,0.8018362662586075,0.057942369463787474,0.01349662409842134,1354,1260,0.0038908818081639096,-0.009601181683899562,0.013492063492063472,-2.4676107261223437,levelling up,0.039728810719098506,-0.26274165202109,levelling up,23,36,21,38,4.357459379615952,4.682539682539683,0.3770491803278688,0.5945945945945946,30.0,0.045141545524101,0.0,0.0,30,4.823151125401929
0,adversarial_debiasing,0.7980107115531752,0.04153947152470047,0.028641051242485394,0.8018362662586075,0.057942369463787474,0.01349662409842134,1354,1260,0.016402897939087002,0.035450516986706065,-0.019047619047619063,2.161234991423672,levelling down,0.04213767534090673,1.634962717481358,levelling down,65,17,40,16,6.056129985228951,4.444444444444445,0.8024691358024691,3.1818181818181817,-72.0,0.05279265493496557,0.0,0.0,-72,-11.57556270096463
1,expgrad_dp,0.8083397092578424,0.06086375465991417,0.004206332689163081,0.8129303749043612,0.09281962908255376,0.037676039128340055,1354,1260,0.031955874422639585,0.018463810930576086,0.0134920634920635,0.5777908213800947,mixed,0.037173319555093176,0.7300901577761083,mixed,29,4,9,26,2.4372230428360413,2.7777777777777777,0.5272727272727272,1.2666666666666666,-8.0,0.026013771996939557,0.011094108645753635,0.4264705882352941,-8,-1.2066365007541477
1,expgrad_eo,0.8136954858454476,0.08685611122834169,0.03893283806145742,0.8129303749043612,0.09281962908255376,0.037676039128340055,1354,1260,0.005963517854212064,0.005169867060561273,0.0007936507936507908,0.8669156673874581,levelling down,-0.0012567989331173646,,gap widened,10,3,6,7,0.9601181683899557,1.0317460317460319,0.5882352941176471,1.6,-6.0,0.009946442234123947,0.0,0.0,-6,-0.9049773755656109
1,gridsearch_dp,0.8098699311400153,0.05490023680570211,0.0036913928943065333,0.8129303749043612,0.09281962908255376,0.037676039128340055,1354,1260,0.03791939227685165,0.02363367799113736,0.01428571428571429,0.6232609905397883,mixed,0.03926100222732698,0.7444424684332207,mixed,37,5,13,31,3.1019202363367797,3.492063492063492,0.5441176470588235,1.3888888888888888,-14.0,0.03289977046671767,0.0,0.0,-14,-2.1116138763197587
1,prejudice_remover,0.8064269319051263,0.07954795901620126,0.02932530843940473,0.8129303749043612,0.09281962908255376,0.037676039128340055,1354,1260,0.013271670066352492,0.002954209748892156,0.010317460317460336,0.22259517710449486,levelling up,0.008350730688935326,1.0,levelling down,30,26,29,42,4.13589364844904,5.634920634920635,0.4166666666666667,0.8676470588235294,9.0,0.04858454475899005,0.0,0.0,9,1.3574660633484164
1,adversarial_debiasing,0.8018362662586075,0.0731096574523458,0.027628363312026158,0.8129303749043612,0.09281962908255376,0.037676039128340055,1354,1260,0.019709971630207962,0.04431314623338256,-0.0246031746031746,2.2482602747873672,levelling down,0.032914167615084255,2.7274077216801107,levelling down,78,18,51,20,7.0901033973412115,5.634920634920635,0.7959183673469388,3.3947368421052633,-91.0,0.06388676358071921,0.0,0.0,-91,-13.72549019607843
