arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.7969,0.1218,0.0558,0.6115,1706.4,,,,
expgrad_dp,0.7853,0.0306,0.1066,0.8788,1586.8,-6.9999,0.6772,0.6151,1.5604
expgrad_dp_floor,0.7838,0.0311,0.098,0.8868,1734.4,1.6682,0.4311,0.4965,0.9138
