arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.7957,0.114,0.0251,0.793,6858.6,,,,
expgrad_dp,0.7804,0.0242,0.0863,0.9534,7010.6,2.2163,0.359,0.4088,0.7386
expgrad_dp_floor,0.7814,0.0249,0.0855,0.9519,7005.0,2.1348,0.3631,0.4106,0.7467
