seed,arm,floor_target,n_test,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.15561041152391963,27432,0.8022382618839312,0.0825603086399637,0.08313787065844525,0.5180054747391609,4241,,,,,,,
0,expgrad_dp,0.15561041152391963,27432,0.7901720618256052,0.01450727140464858,0.028518242194734755,0.9006195151068721,3924,0.06805303723531513,0.37194267835584516,0.7014428412874584,1.9135446685878963,632.0,269.0,-7.47465220466871
0,expgrad_dp_floor,0.15561041152391963,27432,0.7926873724117819,0.0075195395581114655,0.056791775051783996,0.9605039207323288,5181,0.07504076908185224,-0.254502918788247,0.05935251798561151,0.03490759753593429,33.0,523.0,22.16458382456968
1,baseline,0.1553916820298097,27432,0.8029673374161563,0.08305564737116206,0.07859176585796368,0.5149842705409221,4237,,,,,,,
1,expgrad_dp,0.1553916820298097,27432,0.7902085156022164,0.0068727054195039106,0.06207947372095213,0.9525479799631917,3935,0.07618294195165815,0.34664413829295,0.6761006289308176,1.803191489361702,645.0,309.0,-7.127684682558414
1,expgrad_dp_floor,0.1553916820298097,27432,0.7896981627296588,0.008648973827903556,0.04873804289827362,0.9511105139020338,4805,0.0744066735432585,-0.07614187340148348,0.2679738562091503,0.22826086956521738,164.0,448.0,13.40571158838801
2,baseline,0.1557666468768553,27432,0.8048993875765529,0.08697767774580172,0.09016630533913189,0.5019151143845206,4308,,,,,,,
2,expgrad_dp,0.1557666468768553,27432,0.7914479440069991,0.018260849037578575,0.024880463721555855,0.8756455498178337,3927,0.06871682870822314,0.4042539134159237,0.7160751565762005,2.0885714285714285,686.0,272.0,-8.844011142061282
2,expgrad_dp_floor,0.1557666468768553,27432,0.7956036745406824,0.015296001682220284,0.05078161186270477,0.920346517054781,5183,0.07168167606358143,-0.2428457941363061,0.10971223021582734,0.06616862326574173,61.0,495.0,20.31104921077066
3,baseline,0.15592288222979095,27432,0.8039515893846603,0.08342357538307568,0.08388170261580408,0.5143904802102719,4250,,,,,,,
3,expgrad_dp,0.15592288222979095,27432,0.7927238261883931,0.014940021257641767,0.04809779476845166,0.8966849146078972,3884,0.06848355412543392,0.3969578884322469,0.717391304347826,2.126153846153846,660.0,260.0,-8.611764705882353
3,expgrad_dp_floor,0.15592288222979095,27432,0.79553076698746,0.011482068133959467,0.046921665814407626,0.9384652239843362,5055,0.07194150724911622,-0.2057686649294983,0.12949640287769784,0.08522727272727272,72.0,484.0,18.941176470588236
4,baseline,0.15486048182982845,27432,0.8036235053951589,0.0876149126159642,0.09970741513461845,0.49957526293694976,4317,,,,,,,
4,expgrad_dp,0.15486048182982845,27432,0.7920312044327792,0.016029319873703263,0.041954155376271174,0.8895707509991365,3893,0.07158559274226094,0.4180511637372189,0.7235772357723578,2.288753799392097,712.0,272.0,-9.821635394950198
4,expgrad_dp_floor,0.15486048182982845,27432,0.7918124817731117,0.0057010838068457526,0.05278534698059443,0.9681522150892208,4879,0.08191382880911845,-0.04796837288164928,0.2907488986784141,0.26727509778357234,198.0,483.0,13.01829974519342
