arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.8813,0.1115,0.0674,0.8729,50723.8,,,,
expgrad_dp,0.8581,0.0148,0.1155,0.9833,52162.2,2.8358,-0.0953,0.4685,0.3862
expgrad_dp_floor,0.8577,0.0147,0.1146,0.9834,52105.4,2.7238,-0.0852,0.4789,0.4041
