arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.8051,0.096,0.0292,0.6826,5121.8,,,,
expgrad_dp,0.797,0.0198,0.1238,0.9214,4806.4,-6.1617,0.6843,0.6204,1.6511
expgrad_dp_floor,0.7963,0.0191,0.1254,0.9285,5093.6,-0.5536,0.4946,0.5237,1.048
