arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.9036,0.0433,0.105,0.3329,387.0,,,,
expgrad_dp,0.8985,0.0204,0.0474,0.4712,254.4,-34.084,1.141,0.8331,6.4496
expgrad_dp_floor,0.8962,0.018,0.0385,0.6695,391.2,1.0217,0.4416,0.5587,0.9721
