arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.8596,0.0909,0.1074,0.3631,662.4,,,,
expgrad_dp,0.86,0.0834,0.0869,0.3794,629.4,-4.9724,1.202,0.8788,8.8208
expgrad_dp_floor,0.8596,0.0909,0.1074,0.3631,662.4,0.0,,,
