arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.8392,0.202,0.1521,0.7592,21181.2,,,,
expgrad_dp,0.8004,0.0129,0.1235,0.9841,21657.0,2.2464,0.1303,0.5539,0.7386
expgrad_dp_floor,0.8001,0.0127,0.123,0.9845,21649.0,2.2086,0.1318,0.5551,0.7426
