seed,arm,floor_target,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.7917643657855009,0.8382297834070299,0.19898902059479417,0.14955470679578414,0.7626264952065329,21178,,,,,,,
0,expgrad_dp,0.7917643657855009,0.7974593419770666,0.002235191567622752,0.13791121035385023,0.9972514064350597,21688,0.19675382902717142,0.127479894442288,0.5505197505197506,0.7295864262990456,1324.0,1081.0,2.4081594107092266
0,expgrad_dp_floor,0.7917643657855009,0.7966349396687402,0.0008105437740079102,0.140510753674223,0.9989994767182622,21614,0.19817847682078626,0.14217053538191154,0.5587993421052632,0.7641968631692807,1359.0,1073.0,2.0587402020965153
1,baseline,0.7919089069476118,0.8373304354343101,0.20600786365333057,0.1610070030323038,0.7555222118195276,21252,,,,,,,
1,expgrad_dp,0.7919089069476118,0.7977591246346399,0.011219012684957619,0.12775673709436824,0.9862319073318817,21678,0.19478885096837295,0.14265969106149948,0.55470737913486,0.7610768367919237,1308.0,1050.0,2.004517221908526
1,expgrad_dp_floor,0.7919089069476118,0.79730945064828,0.010024700259251396,0.12857931063996286,0.9876946611043228,21680,0.19598316339407917,0.14277669694417816,0.554664415365133,0.7608938547486034,1314.0,1055.0,2.013928100884623
2,baseline,0.7918607265602415,0.8394289140373229,0.20498577061499934,0.15427984312718562,0.7552754693303966,21124,,,,,,,
2,expgrad_dp,0.7918607265602415,0.8030053211421719,0.02216781186109107,0.10532089844227621,0.97275988104818,21584,0.18281795875390827,0.13032435794225045,0.5639130434782609,0.7454344216934145,1297.0,1003.0,2.177617875402386
2,expgrad_dp_floor,0.7918607265602415,0.8038297234504984,0.022607390559578278,0.1034468001858509,0.9722460916369746,21602,0.18237838005542106,0.126398684915887,0.5622280243690165,0.7375068643602416,1292.0,1006.0,2.262829009657262
3,baseline,0.7924549513378087,0.841714756801319,0.2011049002478862,0.15055159195950407,0.7599917755260548,21155,,,,,,,
3,expgrad_dp,0.7924549513378087,0.8018811361762722,0.018347863295991362,0.11029363216198373,0.9774404903844166,21594,0.18275703695189482,0.13459880508027483,0.5608256477821695,0.7516968325791855,1277.0,1000.0,2.075159536752541
3,expgrad_dp_floor,0.7924549513378087,0.801244098028929,0.016824511862851943,0.113449505416575,0.9793172053549113,21607,0.18428038838503424,0.13269939052936003,0.5591444783937145,0.7467787114845938,1281.0,1010.0,2.1366107303238007
4,baseline,0.7927600937911541,0.8391666042119463,0.19904660443677136,0.14490805272295992,0.762762954956185,21197,,,,,,,
4,expgrad_dp,0.7927600937911541,0.8016937720152889,0.010605924566231217,0.13618888012618297,0.9870197083382944,21741,0.18844067987054014,0.11643370592333765,0.5395652173913044,0.7053087757313109,1241.0,1059.0,2.566400905788555
4,expgrad_dp_floor,0.7927600937911541,0.8012815708611257,0.013021027342182023,0.1291902801212922,0.9840752350750972,21742,0.18602557709458933,0.11482782509559518,0.5405523893029373,0.7036432843936922,1233.0,1048.0,2.571118554512431
