seed,arm,floor_target,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.3496056833735254,0.7950121654501217,0.09670962384048998,0.0255257394593576,0.7560247668752397,2303,,,,,,,
0,expgrad_dp,0.3496056833735254,0.7804136253041363,0.01890622335258746,0.0509510301910856,0.9460001800170487,2243,0.07780340048790252,0.5947649817017383,0.5802816901408451,1.3061224489795917,206.0,149.0,-2.605297438124186
0,expgrad_dp_floor,0.3496056833735254,0.7798053527980535,0.020160829879210806,0.05193834245882534,0.9484195000260847,2507,0.07654879396127917,0.07223739780696613,0.32294617563739375,0.38922155688622756,114.0,239.0,8.858011289622231
1,baseline,0.3447174607312781,0.7957725060827251,0.10692925413197096,0.04949315038371038,0.7410789871758617,2380,,,,,,,
1,expgrad_dp,0.3447174607312781,0.7822384428223844,0.02129531450434885,0.05509818149833978,0.9406081975349492,2291,0.08563393962762211,0.635539469297809,0.5958005249343832,1.458762886597938,227.0,154.0,-3.7394957983193278
1,expgrad_dp_floor,0.3447174607312781,0.7799574209245742,0.029110282286468503,0.05303340149965907,0.9234713619462083,2410,0.07781897184550246,0.4188701178667734,0.5054347826086957,0.8828125,186.0,182.0,1.2605042016806722
2,baseline,0.3463468682786939,0.7945559610705596,0.0966714369397092,0.027834144166710706,0.7584268674001158,2328,,,,,,,
2,expgrad_dp,0.3463468682786939,0.7804136253041363,0.029795051274256135,0.06471842909602654,0.9163596436451438,2249,0.06687638566545306,0.6571295521196564,0.6044303797468354,1.4787878787878788,191.0,125.0,-3.393470790378007
2,expgrad_dp_floor,0.3463468682786939,0.7798053527980535,0.026945492833468032,0.06991226334190914,0.9250326207483431,2279,0.06972594410624117,0.5843599955335543,0.5723076923076923,1.2648648648648648,186.0,139.0,-2.104810996563574
3,baseline,0.34947533076973214,0.7916666666666666,0.10385910145851718,0.044490621632913285,0.7414058894119818,2315,,,,,,,
3,expgrad_dp,0.34947533076973214,0.7778284671532847,0.03141484321125887,0.05005827121402029,0.9117404732020561,2242,0.07244425824725831,0.63072860425484,0.5821727019498607,1.3613861386138615,209.0,150.0,-3.1533477321814254
3,expgrad_dp_floor,0.34947533076973214,0.7775243309002433,0.027653989604265072,0.05761373881302634,0.9236180801605669,2294,0.0762051118542521,0.5193996448466275,0.5380434782608695,1.0905172413793103,198.0,170.0,-0.9071274298056156
4,baseline,0.34347911099524214,0.7966849148418491,0.0788251781437459,0.011351284272743373,0.7962051827675614,2296,,,,,,,
4,expgrad_dp,0.34347911099524214,0.7829987834549879,0.019361870935690306,0.06998922532269058,0.9444679561477196,2232,0.059463307208055594,0.6411639274758711,0.5903225806451613,1.3575418994413408,183.0,127.0,-2.7874564459930316
4,expgrad_dp_floor,0.34347911099524214,0.7839111922141119,0.013717624552323504,0.0769685775227037,0.9613023333647097,2288,0.0651075535914224,0.4961790766006879,0.5482866043613707,1.0380952380952382,176.0,145.0,-0.34843205574912894
