arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.7965,0.093,0.0136,0.8105,5351.8,,,,
expgrad_dp,0.788,0.0218,0.0728,0.953,5440.2,1.6534,0.3921,0.4445,0.7967
expgrad_dp_floor,0.7884,0.0192,0.0768,0.9583,5435.8,1.5709,0.4006,0.4471,0.8076
