arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.7715,0.225,0.2493,0.4411,884.0,,,,
expgrad_dp,0.7475,0.0374,0.0858,0.9058,885.8,0.2553,0.1632,0.6349,1.0048
expgrad_dp_floor,0.7456,0.0307,0.0944,0.9293,891.8,0.938,0.1514,0.6197,0.9637
