arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.8509,0.0758,0.0293,0.9093,150511.6,,,,
expgrad_dp,0.8363,0.0113,0.0822,0.9863,150737.6,0.1501,0.0815,0.7821,0.9512
expgrad_dp_floor,0.8379,0.0117,0.0842,0.9861,151752.6,0.8245,-0.0057,0.742,0.7515
