arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.6807,0.1568,0.0734,0.7749,587.2,,,,
expgrad_dp,0.6697,0.0301,0.1422,1.0087,571.2,-2.6958,0.5755,0.5456,1.3302
expgrad_dp_floor,0.6486,0.0358,0.1225,0.9952,590.0,0.5052,0.447,0.4907,0.9601
