arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.6775,0.2816,0.3111,0.6265,924.0,,,,
expgrad_dp,0.6617,0.0191,0.0773,0.9828,946.6,2.4354,0.5477,0.4455,0.8093
expgrad_dp_floor,0.6576,0.0178,0.0775,0.9953,952.4,3.0723,0.5371,0.4346,0.7705
