arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.9234,0.0368,0.0205,0.9613,104618.8,,,,
expgrad_dp,0.9166,0.0122,0.0552,0.9873,105572.0,0.9111,-0.3149,0.6614,0.2192
expgrad_dp_floor,0.9168,0.0121,0.0575,0.9873,105568.8,0.9081,-0.3134,0.6582,0.2164
