arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.7864,0.1482,0.1894,0.4615,571.2,,,,
expgrad_dp,0.7619,0.0311,0.1397,0.8851,533.8,-6.5289,0.1988,0.8948,1.7558
expgrad_dp_floor,0.7628,0.0341,0.1533,0.8848,608.4,6.5451,-0.113,0.7522,0.5416
