arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.691,0.0322,0.0284,0.4321,196.8,,,,
expgrad_dp,0.6899,0.0176,0.008,0.6808,220.6,12.0694,0.1072,0.3353,0.4844
expgrad_dp_floor,0.6901,0.0185,0.009,0.6733,225.2,14.4247,0.0148,0.3365,0.4656
