arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.8595,0.0633,0.0998,0.9255,8186.6,,,,
expgrad_dp,0.8535,0.0297,0.0665,0.9742,8142.8,-0.5348,0.1342,0.9446,1.5003
expgrad_dp_floor,0.8521,0.0246,0.0493,0.9754,8200.2,0.1663,-0.0221,0.9193,0.8993
