state,threshold,positives_base,dp_base,dp_plain,pie_plain,pie_floor,exchange_plain,acc_base,acc_plain,n_test,selection_rate
SC,20000,5717.2,0.08499482948800438,0.025770865888408823,1.231385892435599,1.1194328342101862,0.6839487283887398,0.8502947481243301,0.8413451232583066,7464.0,0.7659699892818863
SC,30000,4530.6,0.10287974538100923,0.028082659251769438,-0.17670473380391455,0.7059345252981107,1.0322906680591921,0.7956859592711683,0.787486602357985,7464.0,0.6069935691318329
SC,50000,1937.6,0.09310552440481658,0.02326500597481382,-6.685062608723014,-1.4575243009601295,1.7684483634185324,0.8064844587352626,0.7971596998928188,7464.0,0.25959271168274384
SC,70000,795.2,0.07357270888868458,0.028509513742071824,-11.35459256186856,6.680893527349058,1.709623695679094,0.8590568060021436,0.8544212218649518,7464.0,0.10653804930332263
