state,threshold,positives_base,dp_base,dp_plain,pie_plain,pie_floor,exchange_plain,acc_base,acc_plain,n_test,selection_rate
SC,20000,5699.0,0.06313999448478715,0.01183357845390194,0.9192377518086777,0.9897115249193023,0.7113982319357344,0.8372454448017148,0.8266345123258306,7464.0,0.7635316184351554
SC,30000,4457.2,0.08680554278885924,0.01114429175475678,0.5134007169200749,0.5766689375027634,0.9067640581199274,0.7919614147909968,0.7804930332261522,7464.0,0.5971596998928188
SC,50000,1909.2,0.09728525140178321,0.007102215277139399,-3.298495276575596,2.781777645315929,1.2211809208787832,0.7971061093247588,0.7785637727759914,7464.0,0.2557877813504823
SC,70000,760.6,0.07579235223825713,0.008197904219137759,-14.369802681540875,3.963913207591319,1.5704551787032774,0.8528670953912112,0.839764201500536,7464.0,0.10190246516613076
