seed,arm,floor_target,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.8223698461982815,0.8783692722371967,0.06713399195344516,0.030225255148257746,0.9212938841417392,4867,,,,,,,
0,expgrad_dp,0.8223698461982815,0.8728099730458221,0.026902694095911617,0.059180160982806096,0.9678724465671892,4892,0.04023129785753354,0.3877347121363083,0.423841059602649,0.7596153846153846,64.0,87.0,0.513663447709061
0,expgrad_dp_floor,0.8223698461982815,0.8729784366576819,0.02723458921705335,0.05619732040409614,0.9674889788783749,4893,0.03989940273639181,0.38264170702971667,0.423841059602649,0.7523809523809524,64.0,87.0,0.5342099856174235
1,baseline,0.8245360675861073,0.8807277628032345,0.05583933868960356,0.04286620137516933,0.9336839071849525,4835,,,,,,,
1,expgrad_dp,0.8245360675861073,0.8744946091644205,0.010910413410970099,0.12928877692752322,0.9867500702913128,4856,0.04492892527863346,0.4136784191625235,0.44047619047619047,0.8125,74.0,94.0,0.4343329886246122
1,expgrad_dp_floor,0.8245360675861073,0.8716307277628033,0.009771660017220407,0.1372538024207811,0.9881853885907363,4881,0.04606767867238315,0.3242030178596937,0.384180790960452,0.6515151515151515,68.0,109.0,0.9513960703205792
2,baseline,0.8209979059859918,0.8751684636118598,0.04761304049199966,0.010087306859454914,0.9442231372463472,4928,,,,,,,
2,expgrad_dp,0.8209979059859918,0.8670822102425876,0.015955037578634812,0.07595783044179688,0.9809462829074805,4924,0.03165800291336485,0.5137045751258912,0.49193548387096775,1.0533333333333332,61.0,63.0,-0.08116883116883117
2,expgrad_dp_floor,0.8209979059859918,0.8679245283018868,0.011589305278676632,0.088928765539672,0.9861158740339353,4921,0.03602373521332303,0.5251543681700567,0.5037037037037037,1.0897435897435896,68.0,67.0,-0.14204545454545456
3,baseline,0.8233807495126002,0.8815700808625337,0.05533371810306775,0.030279174898415195,0.9346962425990822,4868,,,,,,,
3,expgrad_dp,0.8233807495126002,0.8790431266846361,0.02179141839348464,0.10879280149767495,0.9739557542167516,4903,0.03354229970958311,0.31663433838737653,0.3968253968253968,0.6276595744680851,50.0,76.0,0.7189811010682005
3,expgrad_dp_floor,0.8233807495126002,0.8771900269541779,0.022787103756909732,0.10249928825929794,0.9727981205944656,4906,0.03254661434615802,0.2957284100503078,0.3858267716535433,0.6122448979591837,49.0,78.0,0.780608052588332
4,baseline,0.8216477724023395,0.8768530997304582,0.05997003065402862,0.011232562352799125,0.9296379663704875,4884,,,,,,,
4,expgrad_dp,0.8216477724023395,0.8689353099730458,0.027101740331752056,0.07505413542915806,0.967813345045499,4919,0.03286829032227656,0.3130296299111151,0.34306569343065696,0.6698113207547169,47.0,90.0,0.7166257166257166
4,expgrad_dp_floor,0.8216477724023395,0.8682614555256065,0.028459978251388462,0.079268503101464,0.9662135876787102,4917,0.031510052402640154,0.31598975168373006,0.3409090909090909,0.6764705882352942,45.0,87.0,0.6756756756756757
