arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.7936,0.1118,0.056,0.6111,1863.2,,,,
expgrad_dp,0.7864,0.0281,0.0688,0.8824,1807.2,-2.9972,0.5756,0.5445,1.2046
expgrad_dp_floor,0.7867,0.0288,0.0783,0.8926,2027.8,8.8489,0.2443,0.3902,0.5961
