seed,arm,floor_target,n_test,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.3817542561065877,4632,0.7504317789291882,0.053067418328401395,0.02416365433302195,0.8719008600624596,1804,,,,,,,
0,expgrad_dp,0.3817542561065877,4632,0.7497841105354058,0.013353354346659962,0.053444891217524354,0.9664192403942812,1813,0.03971406398174143,0.4184758267920701,0.46616541353383456,0.9021739130434783,62.0,71.0,0.49889135254988914
0,expgrad_dp_floor,0.3817542561065877,4632,0.7497841105354058,0.015031299995974579,0.055624602304266024,0.9623148200304174,1815,0.038036118332426816,0.4049657154952187,0.4609375,0.8777777777777778,59.0,69.0,0.6097560975609756
1,baseline,0.3756476683937824,4632,0.7603626943005182,0.053311939307870815,0.011161203850371643,0.8664765946471905,1734,,,,,,,
1,expgrad_dp,0.3756476683937824,4632,0.7543177892918825,0.007649799524625744,0.057445783132530126,0.9799872158777818,1754,0.04566213978324507,0.3728411867937219,0.4326241134751773,0.797979797979798,61.0,80.0,1.1534025374855825
1,expgrad_dp_floor,0.3756476683937824,4632,0.7541018998272885,0.016086522232030942,0.04772461273666084,0.9581818226065117,1747,0.03722541707583987,0.3920069609652801,0.45161290322580644,0.8522727272727273,56.0,68.0,0.7497116493656286
2,baseline,0.37444485566247226,4632,0.7687823834196891,0.03722054912372186,0.035741846391291965,0.9034457469103871,1705,,,,,,,
2,expgrad_dp,0.37444485566247226,4632,0.7659758203799655,0.0016730776971965455,0.06478480429985245,0.9955038315043748,1720,0.03554747142652531,0.3763016101253021,0.4583333333333333,0.8275862068965517,55.0,65.0,0.8797653958944281
2,expgrad_dp_floor,0.37444485566247226,4632,0.7679188255613126,0.001626083236364373,0.06613866211770439,0.9956725487118545,1737,0.035594465887357485,0.273312573640801,0.3770491803278688,0.673469387755102,46.0,76.0,1.8768328445747802
3,baseline,0.37786824574389344,4632,0.7659758203799655,0.05378338174761349,0.014852553069420571,0.8663810646814074,1748,,,,,,,
3,expgrad_dp,0.37786824574389344,4632,0.7659758203799655,0.025692302363484354,0.04698565691336776,0.9344540745287323,1760,0.028091079384129136,0.37517662427684045,0.46017699115044247,0.8620689655172413,52.0,61.0,0.6864988558352403
3,expgrad_dp_floor,0.37786824574389344,4632,0.7651122625215889,0.018829987708420926,0.060791738382099836,0.9523063863689174,1788,0.034953394039192565,0.22034088961261566,0.425,0.6039603960396039,51.0,69.0,2.288329519450801
4,baseline,0.37305699481865284,4632,0.7592832469775475,0.04611991451127162,0.02205163613717287,0.8869007663028756,1789,,,,,,,
4,expgrad_dp,0.37305699481865284,4632,0.7586355785837651,0.0050297179115362245,0.05769329704994383,0.9872473647607812,1816,0.041090196599735396,0.3255416581231624,0.4307692307692308,0.7216494845360825,56.0,74.0,1.5092230296254892
4,expgrad_dp_floor,0.37305699481865284,4632,0.7607944732297064,0.008611781754728265,0.058638289806804494,0.9782099840113696,1812,0.037508132756543355,0.3350171963680466,0.4274193548387097,0.7526881720430108,53.0,71.0,1.285634432643935
