arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.8994,0.2531,0.393,0.7382,5780.4,,,,
postprocess_dp,0.8935,0.0026,0.0859,0.9992,6103.4,5.5878,-0.0464,0.0015,0.0012
