seed,arm,floor_target,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.7605055494963752,0.8408920820236492,0.12271124782204423,0.06350851585359785,0.84458814346499,5080,,,,,,,
0,expgrad_dp,0.7605055494963752,0.8016763957491394,0.02034788020532985,0.10004528799044832,0.9754629921238738,5508,0.10236336761671438,-0.3876939483061867,0.30985915492957744,0.23159784560143626,110.0,245.0,8.4251968503937
0,expgrad_dp_floor,0.7605055494963752,0.8046699595868881,0.018932749169876306,0.09557138347948996,0.9770607728458295,5484,0.10377849865216793,-0.34454521440521324,0.33240997229916897,0.2559852670349908,120.0,241.0,7.952755905511811
1,baseline,0.7589658048373644,0.8355036671157012,0.1123400414166622,0.05287500508780418,0.8574393391147318,5086,,,,,,,
1,expgrad_dp,0.7589658048373644,0.8004789702140398,0.0020413203444226147,0.11186133640742724,0.997532576453785,5524,0.11029872107223959,-0.356239224379213,0.3479381443298969,0.25510204081632654,135.0,253.0,8.611875737318128
1,expgrad_dp_floor,0.7589658048373644,0.7995809010627152,0.00368983686478086,0.1090342679127726,0.9955079479450527,5482,0.10865020455188135,-0.30739768374873594,0.38636363636363635,0.3003533568904594,153.0,243.0,7.786079433739678
2,baseline,0.7601847693590813,0.8393953001047747,0.12923443386732103,0.058297473735624106,0.8381787777651503,5130,,,,,,,
2,expgrad_dp,0.7601847693590813,0.8046699595868881,0.01567337886614173,0.08849685042611888,0.9811222199648222,5522,0.1135610550011793,-0.27853429443509864,0.34748010610079577,0.27137546468401486,131.0,246.0,7.641325536062378
2,expgrad_dp_floor,0.7601847693590813,0.8022751085166892,0.00926910828222105,0.11059190031152644,0.988774741575897,5502,0.11996532558509998,-0.22599850540709074,0.36548223350253806,0.3007518796992481,144.0,250.0,7.251461988304094
3,baseline,0.7619811381279271,0.8470288878910343,0.11151430134388063,0.041877998977916664,0.8578848788581992,5065,,,,,,,
3,expgrad_dp,0.7619811381279271,0.8112558000299357,0.019128471917798873,0.10531516324262008,0.9767405824028675,5464,0.09238582942608176,-0.4082987818081193,0.3418803418803419,0.26519337016574585,120.0,231.0,7.8775913129318855
3,expgrad_dp_floor,0.7619811381279271,0.8105074090704985,0.025137592474367754,0.0947891363717458,0.9692353100037192,5419,0.08637670886951287,-0.3752921750691561,0.37058823529411766,0.299009900990099,126.0,214.0,6.989141164856861
4,baseline,0.760569705523834,0.841191438407424,0.12719002641330956,0.0632594961038726,0.8393156529054987,5086,,,,,,,
4,expgrad_dp,0.760569705523834,0.8075138452327496,0.017322636292801286,0.10318113823815994,0.9790664248028589,5501,0.10986739012050828,-0.3272385799239552,0.3188010899182561,0.24545454545454545,117.0,250.0,8.159653952025167
4,expgrad_dp_floor,0.760569705523834,0.8100583744948361,0.021800673977765417,0.09659379417294522,0.9736173488951911,5486,0.10538935243554415,-0.32995806496591035,0.30346820809248554,0.23518164435946462,105.0,241.0,7.864726700747149
