arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.7804,0.1163,0.0722,0.7395,8406.2,,,,
expgrad_dp,0.7675,0.0201,0.0413,0.9511,8051.6,-4.2205,0.3772,0.7245,1.7677
expgrad_dp_floor,0.7651,0.02,0.0411,0.9538,8561.8,1.838,0.1149,0.5943,0.8338
