arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.7107,0.1311,0.0578,0.801,10734.0,,,,
expgrad_dp,0.6263,0.0145,0.0393,0.98,12972.6,20.8556,-0.594,0.2698,0.3196
expgrad_dp_floor,0.6268,0.0167,0.0397,0.9771,12937.4,20.5292,-0.5959,0.2756,0.326
