arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.8041,0.0879,0.0153,0.8406,5036.0,,,,
expgrad_dp,0.7978,0.022,0.0565,0.958,5074.8,0.7756,0.4412,0.4624,0.8725
expgrad_dp_floor,0.7979,0.0228,0.0578,0.9566,5078.6,0.8495,0.4328,0.4587,0.8535
