seed,arm,floor_target,n_test,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.021360314783586284,5337,0.9256136406220723,0.02402894425342427,0.06313180091430044,0.2197497986675452,104,,,,,,,
0,expgrad_dp,0.021360314783586284,5337,0.9244894135281994,0.020489121244574714,0.0529264052540081,0.24828873355943418,94,0.0035398230088495575,1.0,0.9090909090909091,11.0,10.0,1.0,-9.615384615384615
0,expgrad_dp_floor,0.021360314783586284,5337,0.9244894135281994,0.01956062228735697,0.0374090528620179,0.309265525477707,102,0.0044683219660673,0.5545428742628282,0.6666666666666666,1.25,10.0,5.0,-1.9230769230769231
1,baseline,0.020075483819160043,5337,0.9228030728873899,0.019294853728651147,0.009940539974499351,0.29210439242286373,97,,,,,,,
1,expgrad_dp,0.020075483819160043,5337,0.9224283305227656,0.016551209063750634,0.00874815312802816,0.30213185664036507,85,0.002743644664900513,1.290190035952749,1.0,,10.0,0.0,-12.371134020618557
1,expgrad_dp_floor,0.020075483819160043,5337,0.9229904440697021,0.018188799954906715,0.011042431266499259,0.31488853503184716,96,0.0011060537737444323,0.6400815390495632,0.8,1.3333333333333333,4.0,1.0,-1.0309278350515463
2,baseline,0.020557295430819883,5337,0.9244894135281994,0.024472267628656785,0.021119052218144363,0.2722720415688904,118,,,,,,,
2,expgrad_dp,0.020557295430819883,5337,0.924114671163575,0.02186094357702497,0.012397006237751482,0.2468638340842007,100,0.002611324051631815,1.762236252765634,1.0,,13.0,0.0,-15.254237288135593
2,expgrad_dp_floor,0.020557295430819883,5337,0.9244894135281994,0.019959838791499915,0.021119052218144363,0.3664433192585701,118,0.0045124288371568705,0.4706764099681473,0.5882352941176471,1.0,10.0,7.0,0.0
3,baseline,0.020878503171926445,5337,0.9218662169758292,0.02597641057437574,0.06789646513424763,0.2434705167772014,118,,,,,,,
3,expgrad_dp,0.020878503171926445,5337,0.9213041034288927,0.022126712135730794,0.0439443693258644,0.2646122143124766,105,0.0038496984386449454,1.103407884622424,1.0,,12.0,0.0,-11.016949152542374
3,expgrad_dp_floor,0.020878503171926445,5337,0.9201798763350196,0.02115410630742348,0.022438992981778372,0.3285353896800973,115,0.004822304266952258,0.5872417521404987,0.5882352941176471,1.3333333333333333,10.0,7.0,-2.542372881355932
4,baseline,0.021360314783586284,5337,0.9222409593404535,0.01664055013809819,0.00748407371124722,0.36473575486314336,98,,,,,,,
4,expgrad_dp,0.021360314783586284,5337,0.9224283305227656,0.01500295924694211,0.006705080829224148,0.35782788071800814,87,0.001637590891156079,1.729283194217366,0.9,6.5,9.0,1.0,-11.224489795918368
4,expgrad_dp_floor,0.021360314783586284,5337,0.9214914746112048,0.014163801364071922,0.01880110746249436,0.4735165940328529,108,0.0024767487740262675,-0.2858443331816106,0.2857142857142857,0.375,4.0,10.0,10.204081632653061
