arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.8087,0.1629,0.1109,0.8042,3982.8,,,,
expgrad_dp,0.7859,0.0319,0.0818,0.9676,4014.2,0.7892,0.097,0.646,0.8449
expgrad_dp_floor,0.7856,0.0269,0.0881,0.9705,4022.6,1.0001,0.0857,0.6334,0.8056
