arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.9028,0.0388,0.032,0.9573,5947.8,,,,
expgrad_eo,0.9028,0.0447,0.0492,0.951,5951.8,0.0669,,0.3808,0.8565
