seed,arm,floor_target,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.222672778561354,0.7914438502673797,0.11524377406670427,0.043680502297372054,0.5729005952455859,524,,,,,,,
0,expgrad_dp,0.222672778561354,0.7844508432743726,0.0010288834407492231,0.14977245286523638,1.0051484206412589,487,0.1162726575074535,0.6018994439512173,0.6035502958579881,1.4683544303797469,102.0,67.0,-7.061068702290076
0,expgrad_dp_floor,0.222672778561354,0.7881530234471411,0.012021976678641993,0.14289031299340582,0.9474140748002259,542,0.10322179738806228,0.3992670618655053,0.4838709677419355,0.8235294117647058,75.0,80.0,3.435114503816794
1,baseline,0.21791255289139633,0.7943233237350884,0.08718887311795825,0.01261289044166082,0.6692481096469194,541,,,,,,,
1,expgrad_dp,0.21791255289139633,0.779103249691485,0.013075308834814975,0.13572025633881296,0.9405835789343744,520,0.07411356428314328,0.5875561257216162,0.5886524822695035,1.2470588235294118,83.0,58.0,-3.8817005545286505
1,expgrad_dp_floor,0.21791255289139633,0.7712875359934184,0.014282124593370304,0.1449521686635089,0.9418771764966006,581,0.07290674852458795,0.24531219434948237,0.4620253164556962,0.7037037037037037,73.0,85.0,7.393715341959335
2,baseline,0.21985190409026797,0.7972027972027972,0.131968053678513,0.06945295811275193,0.5450109462987461,554,,,,,,,
2,expgrad_dp,0.21985190409026797,0.7844508432743726,0.025313928297350713,0.12579177115259593,0.888514685649339,523,0.10665412538116228,0.5905632143653092,0.5878787878787879,1.369047619047619,97.0,68.0,-5.595667870036101
2,expgrad_dp_floor,0.21985190409026797,0.7840394899218429,0.031902857104049664,0.1334076344385623,0.8860359049005337,644,0.10006519657446333,0.10102278357302343,0.3539325842696629,0.45454545454545453,63.0,115.0,16.24548736462094
3,baseline,0.2237306064880113,0.7766351295763061,0.10591251434664206,0.051666186497647176,0.593422407612592,512,,,,,,,
3,expgrad_dp,0.2237306064880113,0.7688194158782394,0.004808926497653604,0.15932014488715518,0.9770101134721839,503,0.10110358784898846,0.5076172819603418,0.5609756097560976,1.0918367346938775,92.0,72.0,-1.7578125
3,expgrad_dp_floor,0.2237306064880113,0.7716988893459482,0.01618572874150237,0.16328596637874987,0.9274744001338953,524,0.08972678560513969,0.41598546775658496,0.5157232704402516,0.8918918918918919,82.0,77.0,2.34375
4,baseline,0.21985190409026797,0.7893870835047305,0.12769699892018177,0.07265719327574999,0.5585528478189415,557,,,,,,,
4,expgrad_dp,0.21985190409026797,0.7869189633895516,0.04483826495616208,0.09372155660815457,0.8121758673171843,529,0.08285873396401969,0.6100059832632554,0.6013986013986014,1.358974358974359,86.0,57.0,-5.026929982046679
4,expgrad_dp_floor,0.21985190409026797,0.7774578362813657,0.03456097577539782,0.07852698058883628,0.8584540928434344,554,0.09313602314478395,0.484249671868164,0.5286624203821656,1.0303030303030303,83.0,74.0,-0.5385996409335727
