seed,arm,floor_target,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.714997813729777,0.8623011015911872,0.002462704238692881,0.09054054054054056,0.9965182457315032,3466,,,,,,,
0,expgrad_dp,0.714997813729777,0.8596491228070176,0.022780014207909094,0.13634018634018635,1.0322062269835957,3479,0.025242718446601975,0.0,0.5666666666666667,0.5666666666666667,17.0,13.0,0.3750721292556261
0,expgrad_dp_floor,0.714997813729777,0.8594451244390044,0.011247706706265848,0.12268037268037268,1.0158610380329116,3482,0.013710410944958729,-0.1330061983471109,0.6086956521739131,0.4838709677419355,14.0,9.0,0.4616272360069244
1,baseline,0.714997813729777,0.8602611179110567,0.009976519327846378,0.07457842457842462,0.9861189374274463,3518,,,,,,,
1,expgrad_dp,0.714997813729777,0.8582211342309262,0.005101568845286453,0.08580888580888585,1.0070936870124474,3528,0.015078088173132831,-0.030235425350788686,0.5294117647058824,0.47368421052631576,9.0,8.0,0.28425241614553726
1,expgrad_dp_floor,0.714997813729777,0.8586291309669523,0.0016739661090467983,0.09406329406329406,1.002329111741322,3524,0.011650485436893177,0.0,0.625,0.625,10.0,6.0,0.17055144968732233
2,baseline,0.7125491910800175,0.861485108119135,0.042758281861014824,0.031960909802009385,0.940488393869203,3500,,,,,,,
2,expgrad_dp,0.7125491910800175,0.861281109751122,0.03179163503820859,0.030622930622930644,0.9557940085855401,3509,0.010966646822806236,-0.06235621745973806,0.4,0.3076923076923077,4.0,6.0,0.2571428571428571
2,expgrad_dp_floor,0.7125491910800175,0.861281109751122,0.0408165342881992,0.028595373784780387,0.9431909467251491,3501,0.001941747572815622,0.0,0.75,0.75,3.0,1.0,0.02857142857142857
3,baseline,0.7146480104940971,0.8598531211750307,0.026532052998599176,0.053376453376453414,0.9632355917546258,3524,,,,,,,
3,expgrad_dp,0.7146480104940971,0.8580171358629131,0.010879894480824936,0.08082313082313086,0.984962162228299,3541,0.01565215851777424,-0.11650595254927786,0.5714285714285714,0.5277777777777778,16.0,12.0,0.48240635641316687
3,expgrad_dp_floor,0.7146480104940971,0.8588331293349654,0.011681911030161918,0.07826672826672831,0.9838281654498832,3535,0.014850141968437258,-0.046049298083512824,0.2,0.15384615384615385,2.0,8.0,0.31214528944381387
4,baseline,0.7128989943156974,0.8608731130150958,0.03190140330765434,0.04470239470239473,0.9557675548954868,3519,,,,,,,
4,expgrad_dp,0.7128989943156974,0.861485108119135,0.02002297166606548,0.06234311234311235,0.972228651059428,3524,0.01187843164158886,0.019189924358161616,0.631578947368421,0.7222222222222222,12.0,7.0,0.14208581983518045
4,expgrad_dp_floor,0.7128989943156974,0.861281109751122,0.01990479373081544,0.05878185878185882,0.9724622106284808,3533,0.011996609576838901,-0.13300619834710264,0.5333333333333333,0.36363636363636365,8.0,7.0,0.39784029553850525
