arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.861,0.0227,0.059,0.9684,3505.4,,,,
expgrad_dp,0.8597,0.0181,0.0792,0.9905,3516.2,0.3082,-0.038,0.5398,0.5196
expgrad_dp_floor,0.8599,0.0171,0.0765,0.9835,3515.0,0.2741,-0.0624,0.5434,0.4753
