arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.8596,0.0909,0.1074,0.3631,662.4,,,,
expgrad_dp,0.847,0.0197,0.048,0.7784,516.8,-22.0475,0.784,0.6939,2.1756
expgrad_dp_floor,0.8467,0.0167,0.0706,0.8526,676.2,2.0572,0.4513,0.5129,0.9388
