seed,arm,floor_target,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.09803040995701547,0.8613979943122287,0.09616099802845851,0.12443847821032972,0.35763716451104444,693,,,,,,,
0,expgrad_dp,0.09803040995701547,0.8507708426882203,0.033319571989278,0.021778421064472808,0.6699279899812148,568,0.06284142603918051,0.7758020845984039,0.6756756756756757,1.992063492063492,200.0,96.0,-18.037518037518037
0,expgrad_dp_floor,0.09803040995701547,0.8522676246070947,0.03150434954843456,0.023201079432742307,0.7390601736926572,706,0.06465664848002395,0.4479775368276045,0.5082508250825083,0.9356435643564357,154.0,149.0,1.875901875901876
1,baseline,0.10046833900044909,0.8619967070797785,0.08922567568708105,0.09760542360678853,0.3777401377582968,673,,,,,,,
1,expgrad_dp,0.10046833900044909,0.8459811405478221,0.013918590905409645,0.04341435245944669,0.8403482681343308,538,0.0753070847816714,0.7463942551306677,0.6676300578034682,1.9,231.0,115.0,-20.059435364041605
1,expgrad_dp_floor,0.10046833900044909,0.8450830713964975,0.007430766642142858,0.06878126335840651,0.9325232206219997,712,0.08179490904493819,0.4067052401291344,0.4859550561797753,0.8375,173.0,183.0,5.794947994056463
2,baseline,0.09931353050619106,0.858105074090705,0.09606097538419378,0.1217349242179942,0.3327397984767256,655,,,,,,,
2,expgrad_dp,0.09931353050619106,0.8470288878910343,0.02169835935927325,0.050568833759552456,0.7316944004050148,471,0.07436261602492053,0.8484301120969028,0.7386018237082067,2.688073394495413,243.0,86.0,-28.091603053435115
2,expgrad_dp_floor,0.09931353050619106,0.8515192336476576,0.02775511655331664,0.062264235842901416,0.7486179443599608,649,0.06830585883087714,0.49121990654021336,0.5523809523809524,1.0303030303030303,174.0,141.0,-0.916030534351145
3,baseline,0.10040418297299031,0.8578057177069301,0.08252712149016142,0.0737121558686995,0.38641349118082546,635,,,,,,,
3,expgrad_dp,0.10040418297299031,0.8461308187397096,0.008317143252718442,0.07275972491994331,0.8913787321264823,485,0.07420997823744298,0.7806154054629575,0.7012195121951219,2.1904761904761907,230.0,98.0,-23.62204724409449
3,expgrad_dp_floor,0.10040418297299031,0.8408920820236492,0.0011794411625324908,0.12076374462851441,0.9877597876971702,640,0.08134768032762893,0.46887223953872365,0.5102040816326531,0.9761904761904762,175.0,168.0,0.7874015748031497
4,baseline,0.10027587091807276,0.8585541086663673,0.09034908980291588,0.1195413332533391,0.3609588719213637,656,,,,,,,
4,expgrad_dp,0.10027587091807276,0.8450830713964975,0.021327449535702786,0.051378775038809665,0.7585428034707935,522,0.0690216402672131,0.7686603956931393,0.6862745098039216,2.1074380165289255,210.0,96.0,-20.426829268292682
4,expgrad_dp_floor,0.10027587091807276,0.8435862894776232,0.015728875064893497,0.07806559024470727,0.8549032080653872,674,0.07462021473802238,0.44196654718372813,0.5076923076923077,0.9142857142857143,165.0,160.0,2.7439024390243905
