arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.7533,0.1521,0.061,0.6289,456.8,,,,
expgrad_dp,0.7348,0.0179,0.1656,0.9714,440.8,-3.3642,0.5175,0.5653,1.2426
expgrad_dp_floor,0.7333,0.0165,0.1672,0.965,460.0,0.8751,0.42,0.5268,0.9654
