seed,arm,floor_target,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.3399615137908916,0.7449513836948392,0.13519957612151182,0.05598712965410946,0.6330297219558965,412,,,,,,,
0,expgrad_dp,0.3399615137908916,0.7217651458489155,0.009070818502114886,0.1647114126880314,0.971152461330184,415,0.12612875761939693,0.4279841301186648,0.5045871559633027,0.9565217391304348,55.0,54.0,0.7281553398058253
0,expgrad_dp_floor,0.3399615137908916,0.7284966342557966,0.01891829470423606,0.1694326357096141,0.9437009784102854,438,0.11628128141727576,0.2785372122911553,0.4594594594594595,0.7011494252873564,51.0,60.0,6.310679611650485
1,baseline,0.3396407953816549,0.7531787584143605,0.1357090454582507,0.04208224329627208,0.6614127855738594,455,,,,,,,
1,expgrad_dp,0.3396407953816549,0.7524308152580403,0.03682670796764759,0.12567446043165464,0.897411313518696,458,0.0988823374906031,0.42308220746507913,0.5531914893617021,0.9523809523809523,52.0,42.0,0.6593406593406593
1,expgrad_dp_floor,0.3396407953816549,0.7419596110695588,0.023732213859377405,0.14707325049051667,0.9336393567177409,464,0.11197683159887328,0.38565911067073805,0.5523809523809524,0.8767123287671232,58.0,47.0,1.978021978021978
2,baseline,0.34862091084028224,0.7591623036649214,0.15099086125225297,0.054406474820143935,0.6525334528325483,491,,,,,,,
2,expgrad_dp,0.34862091084028224,0.7352281226626777,0.01967230932260955,0.20425931981687373,1.0585428964178862,461,0.17066317057486252,0.5772511974101445,0.5774647887323944,1.434782608695652,82.0,60.0,-6.109979633401222
2,expgrad_dp_floor,0.34862091084028224,0.7232610321615557,0.007162006720466629,0.17415385873119682,1.0202559045033044,477,0.1581528679727196,0.5119835065716003,0.5352112676056338,1.170731707317073,76.0,66.0,-2.8513238289205702
3,baseline,0.3444515715202053,0.7584143605086013,0.16569074984829135,0.0737063558583137,0.6077417072281665,466,,,,,,,
3,expgrad_dp,0.3444515715202053,0.7367240089753179,0.023295202383863622,0.1523871811641596,0.9312281077034146,439,0.14239554746442773,0.5875936203030834,0.6097560975609756,1.4426229508196722,75.0,48.0,-5.793991416309013
3,expgrad_dp_floor,0.3444515715202053,0.7367240089753179,0.029422420273709615,0.15692446043165464,0.9171026105596243,457,0.13626832957458174,0.4951728950997823,0.5655737704918032,1.125,69.0,53.0,-1.9313304721030042
4,baseline,0.3300192431045542,0.7509349289454001,0.17273048392794063,0.07884774403312089,0.589765100671141,460,,,,,,,
4,expgrad_dp,0.3300192431045542,0.7277486910994765,0.0003894610040848234,0.18079627207325044,0.998792507932942,431,0.1723410229238558,0.5716312802186252,0.5815602836879432,1.4264705882352942,82.0,59.0,-6.304347826086956
4,expgrad_dp_floor,0.3300192431045542,0.7359760658189978,0.0035142062694164533,0.18854234793982994,1.0101719798657718,464,0.17624469019735708,0.4287990133100365,0.5211267605633803,0.9534883720930233,74.0,68.0,0.8695652173913043
