arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.7864,0.1118,0.0317,0.7451,16026.0,,,,
expgrad_dp,0.7763,0.016,0.0866,0.9598,16208.6,1.1392,0.4209,0.4778,0.8962
expgrad_dp_floor,0.7769,0.0157,0.089,0.9605,16196.0,1.0608,0.4243,0.4814,0.9035
