arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.8204,0.1066,0.0617,0.5659,1845.4,,,,
expgrad_dp,0.8057,0.013,0.1114,0.9321,1735.8,-5.9135,0.6084,0.5556,1.343
expgrad_dp_floor,0.8053,0.0125,0.1138,0.9391,1880.6,1.9566,0.4471,0.4741,0.9308
