arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.8989,0.0396,0.1004,0.3615,283.2,,,,
expgrad_dp,0.897,0.0237,0.044,0.4671,217.0,-23.3732,1.1231,0.8495,5.7537
expgrad_dp_floor,0.8959,0.0234,0.0306,0.5888,296.0,4.4848,0.3554,0.512,0.8871
