seed,arm,floor_target,n_test,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.1116174371362688,15613,0.7320181899698969,0.06374459075091235,0.05957703858568819,0.49108188239597467,1710,,,,,,,
0,expgrad_dp,0.1116174371362688,15613,0.6988407096650228,0.01693008893149786,0.017775746247871926,0.832409220678102,1512,0.04681450181941449,0.5176749284022205,0.7433460076045627,1.8215767634854771,391.0,135.0,-11.578947368421053
0,expgrad_dp_floor,0.1116174371362688,15613,0.7000576442708,0.022427748675385037,0.007258482674343314,0.8102515651636489,1759,0.04131684207552731,0.1708219402719592,0.7022292993630573,0.9100917431192661,441.0,187.0,2.865497076023392
1,baseline,0.11334687602942792,15613,0.7304169602254531,0.05348802770524248,0.027655188472326342,0.5652942599767439,1715,,,,,,,
1,expgrad_dp,0.11334687602942792,15613,0.6960865945045795,0.00018686296215865428,0.02780289104493192,1.0019603108251434,1489,0.05367489066740114,0.5164628766018194,0.736013986013986,1.91869918699187,421.0,151.0,-13.177842565597668
1,expgrad_dp_floor,0.11334687602942792,15613,0.715877794145904,0.008394201179044158,0.07153118003224174,0.9265507396833637,1752,0.045093826526198325,0.19422843604261625,0.6872791519434629,0.9200863930885529,389.0,177.0,2.1574344023323615
2,baseline,0.11557044032063248,15613,0.7341318132325626,0.06404555333682914,0.054375758339220676,0.5178132476049228,1827,,,,,,,
2,expgrad_dp,0.11557044032063248,15613,0.7005059885992442,0.017736069252512837,0.02329578409888655,0.8301496951062288,1562,0.0463094840843163,0.6132946869480762,0.7621722846441947,2.325,407.0,127.0,-14.504652435686918
2,expgrad_dp_floor,0.11557044032063248,15613,0.699545250752578,0.026147065366504768,0.0040580043916621095,0.7877919332573526,1823,0.03789848797032437,0.2535416068561616,0.7335526315789473,1.0080808080808081,446.0,162.0,-0.21893814997263272
3,baseline,0.11430767541451631,15613,0.7315057964516749,0.06630004714057958,0.061547697661668066,0.4802076304178562,1736,,,,,,,
3,expgrad_dp,0.11430767541451631,15613,0.7017229232050215,0.025061552002062185,0.029101875907744296,0.7636536876148746,1559,0.04123849513851739,0.5216874517344555,0.7370689655172413,1.838862559241706,342.0,122.0,-10.195852534562212
3,expgrad_dp_floor,0.11430767541451631,15613,0.699545250752578,0.02036475244133469,0.011163444070436984,0.8265825570527907,1755,0.045935294699244886,0.2202891629475922,0.6872852233676976,0.958963282937365,400.0,182.0,1.0944700460829493
4,baseline,0.11213901394531679,15613,0.7340037148530071,0.05635700426030782,0.031589315342896385,0.5569796991302006,1769,,,,,,,
4,expgrad_dp,0.11213901394531679,15613,0.6996092999423558,0.009510700205335176,0.023147738565505838,0.9047309757966425,1522,0.04684630405497264,0.5844847941221087,0.7602996254681648,2.1650943396226414,406.0,128.0,-13.962690785754663
4,expgrad_dp_floor,0.11213901394531679,15613,0.6983283161468008,0.009807977174778548,0.030701812029327535,0.91288382811526,1720,0.04654902708552927,0.31420313711954717,0.7390029325513197,1.0960784313725491,504.0,178.0,-2.7699265121537593
