seed,arm,floor_target,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.19410745233968804,0.8018701036138489,0.14860349088864522,0.15505190833117943,0.3993750546280919,779,,,,,,,
0,expgrad_dp,0.19410745233968804,0.7634571645185747,0.014572875188580942,0.06474002756957009,0.8948901184602629,529,0.13403061570006428,0.8115353750652813,0.7995110024449877,3.0,327.0,82.0,-32.09242618741977
0,expgrad_dp_floor,0.19410745233968804,0.7601718473591105,0.016929176651758526,0.03506968892763153,0.9119480473351763,738,0.1316743142368867,0.4188461762869065,0.6358695652173914,1.1830357142857142,234.0,134.0,-5.2631578947368425
1,baseline,0.19909012131715773,0.8021228203184231,0.14673461176654035,0.16772206427156033,0.4060091917481599,780,,,,,,,
1,expgrad_dp,0.19909012131715773,0.7619408642911296,0.028452887913348657,0.012898478585495712,0.8170184966951888,577,0.11828172385319169,0.7738795737208016,0.7716535433070866,2.4295774647887325,294.0,87.0,-26.025641025641026
1,expgrad_dp_floor,0.19909012131715773,0.7571392469042204,0.021755596820629164,0.03866372808710651,0.8936257241598076,780,0.12497901494591118,0.340156684356836,0.5920679886685553,1.0,209.0,144.0,0.0
2,baseline,0.19768197573656845,0.8051554207733131,0.14939252892238403,0.20588330317911602,0.3999017030517773,784,,,,,,,
2,expgrad_dp,0.19768197573656845,0.7710386656557998,0.02999368883390252,0.04756289308176104,0.823220041658421,631,0.1193988400884815,0.6639927934111187,0.7325905292479109,2.0065789473684212,263.0,96.0,-19.51530612244898
2,expgrad_dp_floor,0.19768197573656845,0.7644680313368714,0.03146876029690365,0.03178417042419325,0.8561034445968206,823,0.11792376862548037,0.2565776773994286,0.5689655172413793,0.8550185873605948,198.0,150.0,4.974489795918367
3,baseline,0.20179809358752165,0.7995956532726813,0.15741237637313393,0.16905208064099247,0.3856446715840768,802,,,,,,,
3,expgrad_dp,0.20179809358752165,0.7591609805408137,0.018250310294257416,0.022512948556571266,0.8781290021015189,568,0.13916206607887652,0.7650979814832989,0.806146572104019,2.613793103448276,341.0,82.0,-29.17705735660848
3,expgrad_dp_floor,0.20179809358752165,0.7614354308819813,0.02394714782526547,0.033311674814195585,0.8889413801567173,821,0.13346522854786846,0.30418014245785646,0.6108108108108108,0.928030303030303,226.0,144.0,2.369077306733167
4,baseline,0.19844020797227035,0.800606520090978,0.13466315502534426,0.10775824933229955,0.44100874758159964,772,,,,,,,
4,expgrad_dp,0.19844020797227035,0.7637098812231489,0.01670950937370355,0.0442674679072973,0.8767555678679662,514,0.11795364565164071,0.8929239127026055,0.8112244897959183,3.2051282051282053,318.0,74.0,-33.41968911917098
4,expgrad_dp_floor,0.19844020797227035,0.7616881475865555,0.030578709460432285,0.020030187714435696,0.8482110068418466,756,0.10408444556491198,0.3790046337429433,0.6200607902735562,1.0707964601769913,204.0,125.0,-2.0725388601036268
