seed,arm,floor_target,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.29855842185128983,0.78868258178603,0.1053137824897401,0.06052069995731968,0.6385444941677059,325,,,,,,,
0,expgrad_dp,0.29855842185128983,0.7683465959328029,0.003334473324213383,0.059282970550576186,1.0120930232558139,312,0.10864825581395349,0.14381270903010035,0.9047619047619048,1.52,38.0,4.0,-4.0
0,expgrad_dp_floor,0.29855842185128983,0.7701149425287356,0.029753761969904258,0.035339308578745204,0.9036544850498338,348,0.07556002051983585,-0.231117397454031,0.7777777777777778,0.3783783783783784,14.0,4.0,7.076923076923077
1,baseline,0.30007587253414264,0.7948717948717948,0.14906805745554033,0.11549295774647887,0.48348392830691755,320,,,,,,,
1,expgrad_dp,0.30007587253414264,0.7833775419982316,0.04593450752393982,0.1153439153439153,0.8350602502110676,313,0.10313354993160051,0.09803108808290124,0.8666666666666667,1.368421052631579,26.0,4.0,-2.1875
1,expgrad_dp_floor,0.30007587253414264,0.7824933687002652,0.029753761969904258,0.17301587301587307,0.9036544850498338,348,0.11931429548563607,-0.16947330705840238,0.625,0.2631578947368421,10.0,6.0,8.75
2,baseline,0.30045523520485584,0.7656940760389036,0.08849179206566346,0.05275288092189501,0.702842377260982,333,,,,,,,
2,expgrad_dp,0.30045523520485584,0.7515473032714411,0.01923734610123118,0.15238095238095228,1.0679553005134401,321,0.10772913816689464,0.13650793650793658,0.8529411764705882,1.6666666666666667,29.0,5.0,-3.6036036036036037
2,expgrad_dp_floor,0.30045523520485584,0.7338638373121131,0.004659712722298259,0.041798941798941724,0.9848210555632919,347,0.0838320793433652,-0.10963793982661942,0.8333333333333334,0.5882352941176471,20.0,4.0,4.2042042042042045
3,baseline,0.30424886191198786,0.7674624226348364,0.07718450752393982,0.029492104139991454,0.7508108481126216,347,,,,,,,
3,expgrad_dp,0.30424886191198786,0.7506631299734748,0.01688611491108072,0.033862433862433816,0.9429438104867832,334,0.0602983926128591,0.22864232541651905,0.9444444444444444,1.619047619047619,34.0,2.0,-3.7463976945244957
3,expgrad_dp_floor,0.30424886191198786,0.7480106100795756,0.015838748290013693,0.07904396073410158,1.0511351873576704,351,0.09302325581395351,0.0,0.84,0.84,21.0,4.0,1.1527377521613833
4,baseline,0.29855842185128983,0.7789566755083996,0.10071819425444595,0.2153439153439154,0.6487775790101372,320,,,,,,,
4,expgrad_dp,0.29855842185128983,0.7559681697612732,0.04317715458276336,0.26296296296296295,0.8434108527131782,310,0.05754103967168259,0.1916790490341748,0.9259259259259259,1.6666666666666667,25.0,2.0,-3.125
4,expgrad_dp_floor,0.29855842185128983,0.7595048629531388,0.04657575239398082,0.21798941798941807,0.8459744115360148,340,0.05414244186046513,-0.28859060402684555,0.75,0.3103448275862069,9.0,3.0,6.25
