seed,arm,floor_target,n_test,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.21101992966002345,1097,0.8103919781221514,0.09398141245464939,0.0897959183673469,0.528311299575954,215,,,,,,,
0,expgrad_dp,0.21101992966002345,1097,0.8085688240656336,0.06672133591769794,0.0931972789115646,0.6635338345864661,215,0.02726007653695145,0.034639927073838006,0.8,1.0,4.0,1.0,0.0
0,expgrad_dp_floor,0.21101992966002345,1097,0.8058340929808568,0.07144277123403411,0.0897959183673469,0.6481028151774785,220,0.022538641220615274,-0.16758544652701224,0.5,0.16666666666666666,1.0,1.0,2.3255813953488373
1,baseline,0.2082844861273935,1097,0.8113035551504102,0.026365488792803538,0.4693877551020408,0.8747934859570451,230,,,,,,,
1,expgrad_dp,0.2082844861273935,1097,0.8058340929808568,0.004671735997216819,0.48639455782312924,1.0226943505552872,226,0.031037224790020357,0.1521216973578858,0.9230769230769231,1.5,12.0,1.0,-1.7391304347826086
1,expgrad_dp_floor,0.2082844861273935,1097,0.8085688240656336,0.027309775856070778,0.4727891156462585,0.8708881578947368,231,-0.0009442870632672407,,0.8888888888888888,0.9,8.0,1.0,0.43478260869565216
2,baseline,0.21883548261039468,1097,0.7857793983591613,0.11570001490979573,0.30000000000000004,0.47638326585695007,238,,,,,,,
2,expgrad_dp,0.21883548261039468,1097,0.7866909753874203,0.11475572784652852,0.30000000000000004,0.47842782922972665,237,0.0009442870632672129,1.0,1.0,1.1428571428571428,8.0,0.0,-0.42016806722689076
2,expgrad_dp_floor,0.21883548261039468,1097,0.7793983591613491,0.04619551712141545,0.28979591836734697,0.7995038826574633,251,0.06950449778838028,-0.13585984983911364,0.5,0.1875,3.0,3.0,5.46218487394958
3,baseline,0.21414615084017194,1097,0.8058340929808568,0.07521991948710302,0.12040816326530612,0.6362653208363375,224,,,,,,,
3,expgrad_dp,0.21414615084017194,1097,0.8012762078395624,0.06483276179116346,0.0931972789115646,0.669913967611336,213,0.010387157695939564,1.0,1.0,2.5714285714285716,18.0,0.0,-4.910714285714286
3,expgrad_dp_floor,0.21414615084017194,1097,0.8003646308113036,0.051736991203220534,0.11700680272108843,0.7532005689900426,228,0.023482928283882487,-0.1206349206349217,0.8888888888888888,0.6666666666666666,8.0,1.0,1.7857142857142858
4,baseline,0.217663149667839,1097,0.804922515952598,0.09020426420158045,0.10680272108843536,0.5385202135774217,211,,,,,,,
4,expgrad_dp,0.217663149667839,1097,0.7958067456700091,0.06105561353809452,0.12721088435374145,0.6830495356037152,209,0.02914865066348593,0.09718670076726413,0.875,1.4,7.0,1.0,-0.9478672985781991
4,expgrad_dp_floor,0.217663149667839,1097,0.7939835916134913,0.07238705829730133,0.11020408163265305,0.6451023391812866,221,0.017817205904279126,-0.47698744769874346,0.75,0.23076923076923078,3.0,1.0,4.739336492890995
