arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.7643,0.0125,0.0448,0.9694,336.6,,,,
postprocess_dp,0.7627,0.0193,0.0832,1.051,356.8,5.9592,-0.5286,0.4307,0.428
