seed,arm,floor_target,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.2037592797346391,0.8451389400751824,0.18669779513018375,0.08975549948321382,0.3001316382307725,2796,,,,,,,
0,expgrad_dp,0.2037592797346391,0.8302498710105403,0.02824267362748603,0.26054390171439096,0.8371244300500522,2228,0.15845512150269772,0.5891951927160204,0.7549103330486764,2.7974683544303796,884.0,287.0,-20.314735336194563
0,expgrad_dp_floor,0.2037592797346391,0.823910960418663,0.025214833107308793,0.257478753185453,0.8820043732259919,2788,0.16148296202287496,0.3286312987535233,0.5460588793922128,1.0141093474426808,575.0,478.0,-0.2861230329041488
1,baseline,0.2026536092244511,0.844696690499005,0.19755120794384573,0.14579227289655483,0.2536411046411967,2720,,,,,,,
1,expgrad_dp,0.2026536092244511,0.8275963735534754,0.01695357393756375,0.28220707432095976,0.8961466019262817,2140,0.18059763400628198,0.5616981822664875,0.7311248073959938,2.5718157181571817,949.0,349.0,-21.323529411764707
1,expgrad_dp_floor,0.2026536092244511,0.8246480430456254,0.021972963142802227,0.25129405758713186,0.8936424965846814,2706,0.1755782448010435,0.3308569713342339,0.5456140350877193,1.0230263157894737,622.0,518.0,-0.5147058823529411
2,baseline,0.20356973621860686,0.8497088523623498,0.18498382594200324,0.0816311700236312,0.31496891307041425,2848,,,,,,,
2,expgrad_dp,0.20356973621860686,0.830765828849414,0.013886900025959908,0.28624302757169096,0.9179508190724253,2235,0.17109692591604334,0.589059080519367,0.7509976057462091,2.8575757575757574,941.0,312.0,-21.52387640449438
2,expgrad_dp_floor,0.20356973621860686,0.827817498341564,0.013463150454972317,0.2628160869037607,0.9357835771527935,2785,0.17152067548703093,0.35205297102906796,0.5584532374100719,1.112701252236136,621.0,491.0,-2.212078651685393
3,baseline,0.20521244669088612,0.84381219134665,0.18740348304811016,0.0874636980929875,0.295756627921792,2784,,,,,,,
3,expgrad_dp,0.20521244669088612,0.8273752487653866,0.02475660899495269,0.26413838988689287,0.8565964420140565,2233,0.16264687405315748,0.5746817486776138,0.7415540540540541,2.6798780487804876,878.0,306.0,-19.791666666666668
3,expgrad_dp_floor,0.20521244669088612,0.8232475860543967,0.022535230034101572,0.25722977525033786,0.8940022410619917,2785,0.1648682530140086,0.32453265651072233,0.5359168241965974,0.9982394366197183,567.0,491.0,0.035919540229885055
4,baseline,0.20281156215447796,0.8510356010908823,0.17409782081767966,0.06974729785711598,0.3334498983911746,2776,,,,,,,
4,expgrad_dp,0.20281156215447796,0.8252377091471954,0.005360791182799224,0.30785389388937007,0.967870336615134,2240,0.16873702963488044,0.5591170081606294,0.7311475409836066,2.50561797752809,892.0,328.0,-19.30835734870317
4,expgrad_dp_floor,0.20281156215447796,0.8228053364782192,0.006440770583270111,0.2838285692765412,0.9688077329446919,2773,0.16765705023440955,0.32629864158746336,0.540590405904059,1.0051457975986278,586.0,498.0,-0.10806916426512968
