seed,arm,floor_target,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.2440544530096769,0.7945677123182862,0.141511401971653,0.1433155963519237,0.5185590737192162,669,,,,,,,
0,expgrad_dp,0.2440544530096769,0.7670237184391737,0.051705229529497326,0.05048550562195453,0.7905500024144091,609,0.08980617244215566,0.5241413638626181,0.7425742574257426,1.5357142857142858,150.0,52.0,-8.968609865470851
0,expgrad_dp_floor,0.2440544530096769,0.7723794950267788,0.06133998498015236,0.06650778106823041,0.78037069048305,687,0.08017141699150063,0.18266299903352864,0.6684491978609626,0.8867924528301887,125.0,62.0,2.690582959641256
1,baseline,0.24307036247334754,0.7918898240244836,0.12515347661791176,0.1751123800983989,0.5467927134593801,634,,,,,,,
1,expgrad_dp,0.24307036247334754,0.7475133894414691,0.020345337290943982,0.04032705263282088,0.911990305655464,590,0.10480813932696778,0.42915635929369605,0.73568281938326,1.3120567375886525,167.0,60.0,-6.94006309148265
1,expgrad_dp_floor,0.24307036247334754,0.7471308339709258,0.021377951817282387,0.042851917835694975,0.917089971856706,659,0.10377552480062938,0.17639457247469287,0.6681614349775785,0.8670212765957447,149.0,74.0,3.943217665615142
2,baseline,0.24454649827784156,0.7957153787299158,0.09370418052426421,0.0481494153875196,0.6459241241849938,626,,,,,,,
2,expgrad_dp,0.24454649827784156,0.7681713848508034,0.014426802083705864,0.04247039034216374,0.9306933528039055,534,0.07927737844055835,0.7125028193368922,0.8088235294117647,1.9583333333333333,165.0,39.0,-14.696485623003195
2,expgrad_dp_floor,0.24454649827784156,0.7582249426166794,0.009892536566176724,0.05661518866422546,0.9622464472763874,678,0.08381164395808749,0.031201664088751725,0.615819209039548,0.6976744186046512,109.0,68.0,8.30670926517572
3,baseline,0.24044612104313598,0.7972456006120887,0.12244901000131123,0.11713486791651428,0.5590913236864273,640,,,,,,,
3,expgrad_dp,0.24044612104313598,0.7662586074980873,0.011309587669420307,0.052078386853381134,0.9487584558674605,569,0.11113942233189092,0.5129446150133401,0.7219917012448133,1.5378787878787878,174.0,67.0,-11.09375
3,expgrad_dp_floor,0.24044612104313598,0.7612853863810253,0.005563899915364323,0.0645203270041464,0.9782894354322926,666,0.1168851100859469,0.18345805234374,0.6160714285714286,0.8579234972677595,138.0,86.0,4.0625
4,baseline,0.24356240774151222,0.8064269319051263,0.12024669503749003,0.09104852696532445,0.5447293447293448,606,,,,,,,
4,expgrad_dp,0.24356240774151222,0.7697016067329763,0.02102629665391173,0.034239059900657176,0.8987348130924957,528,0.0992203983835783,0.5692917642818527,0.7782608695652173,1.639344262295082,179.0,51.0,-12.871287128712872
4,expgrad_dp_floor,0.24356240774151222,0.7727620504973222,0.01522547652254766,0.0931958422313201,0.9358786098874204,610,0.10502121851494237,0.25398334302861786,0.6923076923076923,0.9745222929936306,144.0,64.0,0.6600660066006601
