arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.7636,0.1614,0.0849,0.652,5707.8,,,,
expgrad_dp,0.7398,0.027,0.0956,0.9394,5611.4,-1.6839,0.1498,0.8335,1.1287
expgrad_dp_floor,0.7393,0.0263,0.0982,0.942,5732.0,0.4303,0.0803,0.8182,0.972
