arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.8415,0.0154,0.0434,0.9806,31051.4,,,,
expgrad_dp,0.8416,0.0148,0.0426,0.9813,31045.6,-0.0186,0.6992,0.6943,1.3655
expgrad_dp_floor,0.8415,0.0152,0.043,0.9808,31047.8,-0.0115,0.8922,0.6303,1.5322
