arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.7861,0.0807,0.0245,0.7805,6091.8,,,,
expgrad_dp,0.7798,0.021,0.1106,0.9369,5982.8,-1.7864,0.581,0.5665,1.2487
expgrad_dp_floor,0.7795,0.0214,0.1103,0.9369,6083.6,-0.1327,0.4902,0.5233,1.0191
