arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.857,0.0146,0.0494,0.983,18850.4,,,,
expgrad_dp,0.857,0.0146,0.0499,0.983,18853.2,0.0148,-1.7815,0.355,1.7928
expgrad_dp_floor,0.857,0.0146,0.0494,0.983,18850.4,0.0,,,
