seed,method,accuracy,dp_diff,eo_diff,baseline_accuracy,baseline_dp_diff,baseline_eo_diff,n_priv,n_unpriv,dp_closure,dp_from_priv_loss,dp_from_unpriv_gain,dp_share_levelling_down,dp_verdict,tpr_closure,tpr_share_levelling_down,tpr_verdict,priv_lost,priv_gained,unpriv_lost,unpriv_gained,pct_churn_priv,pct_churn_unpriv,people_share_levelling_down,lost_per_gained,net_favourable_change,total_churn,arbitrariness_floor,churn_that_is_noise,positives_delta,positives_pct_change,population,group_ratio,base_rate_gap,leakage_auc,n_total
0,expgrad_eo,0.8036391205458681,0.0692828798852166,0.028910230505305,0.804902704068739,0.0940018742226932,0.0224466129040863,1996,1961,0.0247189943374765,0.0150300601202404,0.0096889342172361,0.6080368770283398,mixed,0.0408118794621278,0.5154839335986796,mixed,42,12,9,28,2.7054108216432864,1.8867924528301887,0.6,1.275,-11.0,0.0229972201162496,0.00303260045489,0.1318681318681318,-11,-1.3836477987421385,MS,1.0182096403978578,0.1769685968757625,0.8315815721192513,13189
0,gridsearch_dp,0.7945413191811979,0.0002309565587064,0.1258429014033169,0.804902704068739,0.0940018742226932,0.0224466129040863,1996,1961,0.0942328307813996,0.06312625250501,0.0311065782763896,0.6698965952901242,mixed,0.1377445503601397,0.6923807058417464,mixed,153,27,43,104,9.01803607214429,7.496175420703723,0.5953307392996109,1.4961832061068705,-65.0,0.0826383623957543,0.0,0.0,-65,-8.176100628930818,MS,1.0182096403978578,0.1769685968757625,0.8315815721192513,13189
0,prejudice_remover,0.7973212029315138,0.0343739493264959,0.0922615510178208,0.804902704068739,0.0940018742226932,0.0224466129040863,1996,1961,0.0596279248961972,0.0305611222444889,0.0290668026517083,0.5125303672346644,mixed,0.1041631999746435,0.4847286143547218,mixed,90,29,25,82,5.961923847695391,5.4563997960224375,0.5232558139534884,1.036036036036036,-4.0,0.0571139752337629,0.0,0.0,-4,-0.5031446540880503,MS,1.0182096403978578,0.1769685968757625,0.8315815721192513,13189
0,adversarial_debiasing,0.8001010866818297,0.041441373312663,0.0609305789969968,0.804902704068739,0.0940018742226932,0.0224466129040863,1996,1961,0.0525605009100301,0.0551102204408817,-0.0025497195308516,1.0485101832498909,levelling down,0.0728322279538196,1.1939291736930868,levelling down,130,20,56,51,7.515030060120241,5.4563997960224375,0.7182320441988951,2.619718309859155,-115.0,0.0649481930755623,0.0,0.0,-115,-14.465408805031446,MS,1.0182096403978578,0.1769685968757625,0.8315815721192513,13189
1,expgrad_dp,0.7912560020217336,0.018449188024187,0.1103160830738266,0.7993429365681072,0.1042901713677227,0.0360615209071243,1996,1961,0.0858409833435356,0.0475951903807615,0.0382457929627741,0.5544576556198751,mixed,0.146377603980951,0.4982406755805771,mixed,116,21,24,99,6.86372745490982,6.272310045894952,0.5395348837209303,1.1666666666666667,-20.0,0.0657063431892848,0.0232499368208238,0.3538461538461538,-20,-2.6490066225165565,MS,1.0182096403978578,0.1769685968757625,0.8315815721192513,13189
1,expgrad_eo,0.7988375031589589,0.0830692491561399,0.0210386069131493,0.7993429365681072,0.1042901713677227,0.0360615209071243,1996,1961,0.0212209222115827,0.0110220440881763,0.0101988781234064,0.5193951506103865,mixed,0.0450788821007757,0.3733520829671294,mixed,33,11,11,31,2.2044088176352705,2.141764405915349,0.515625,1.0476190476190477,-2.0,0.0217336365933788,0.0202173363659337,0.9302325581395348,-2,-0.2649006622516556,MS,1.0182096403978578,0.1769685968757625,0.8315815721192513,13189
1,gridsearch_dp,0.7920141521354561,0.0078744945270449,0.1398879565138152,0.7993429365681072,0.1042901713677227,0.0360615209071243,1996,1961,0.0964156768406777,0.0551102204408817,0.041305456399796,0.5715898311013127,mixed,0.1759494774209395,0.4862418374240037,mixed,136,26,35,116,8.11623246492986,7.700152983171851,0.5396825396825397,1.204225352112676,-29.0,0.0791003285317159,0.0,0.0,-29,-3.841059602649007,MS,1.0182096403978578,0.1769685968757625,0.8315815721192513,13189
1,prejudice_remover,0.7998483699772555,0.0405558695156759,0.0992543640700153,0.7993429365681072,0.1042901713677227,0.0360615209071243,1996,1961,0.0637343018520467,0.0290581162324649,0.0346761856195818,0.4559258576319017,mixed,0.1353158849771396,0.2902149089418516,mixed,72,14,26,94,4.3086172344689375,6.119326874043855,0.4337349397590361,0.9074074074074074,10.0,0.0520596411422795,0.0,0.0,10,1.3245033112582782,MS,1.0182096403978578,0.1769685968757625,0.8315815721192513,13189
1,adversarial_debiasing,0.7965630528177913,0.0504862350912942,0.0581057202399347,0.7993429365681072,0.1042901713677227,0.0360615209071243,1996,1961,0.0538039362764284,0.0425851703406813,0.011218765935747,0.7914880079013469,levelling down,0.094167241147059,0.7000168293503869,mixed,110,25,47,69,6.763527054108216,5.915349311575727,0.6145251396648045,1.6702127659574468,-63.0,0.0634318928481172,0.0,0.0,-63,-8.344370860927153,MS,1.0182096403978578,0.1769685968757625,0.8315815721192513,13189
2,expgrad_dp,0.7952994692949203,0.013501761299243,0.1243809478530281,0.8041445539550164,0.104889534295516,0.0348858583913616,1996,1961,0.091387772996273,0.0511022044088176,0.0402855685874553,0.5591798851570843,mixed,0.159039944215973,0.5026655373424342,mixed,117,15,21,100,6.613226452905812,6.170321264660887,0.5391705069124424,1.2,-23.0,0.0639373262572656,0.0118776851149861,0.1857707509881423,-23,-3.1335149863760217,MS,1.0182096403978578,0.1769685968757625,0.8315815721192513,13189
2,expgrad_eo,0.8016173869092748,0.0765204554953865,0.0174919374648378,0.8041445539550164,0.104889534295516,0.0348858583913616,1996,1961,0.0283690788001295,0.0105210420841683,0.0178480367159612,0.3708630145621883,mixed,0.0521509338277826,0.2958292182633142,mixed,29,8,7,42,1.8537074148296595,2.498725140234574,0.4084507042253521,0.72,14.0,0.0217336365933788,0.017690169320192,0.813953488372093,14,1.9073569482288828,MS,1.0182096403978578,0.1769685968757625,0.8315815721192513,13189
2,gridsearch_dp,0.7935304523629012,0.002873416389127,0.1483229134475954,0.8041445539550164,0.104889534295516,0.0348858583913616,1996,1961,0.102016117906389,0.0556112224448897,0.0464048954614992,0.5451219237328673,mixed,0.1829819098105403,0.4905488795063333,mixed,128,17,24,115,7.264529058116232,7.088220295767465,0.5267489711934157,1.1515151515151516,-20.0,0.0717715440990649,0.0,0.0,-20,-2.7247956403269757,MS,1.0182096403978578,0.1769685968757625,0.8315815721192513,13189
2,prejudice_remover,0.7998483699772555,0.0456374247730545,0.0780976378951038,0.8041445539550164,0.104889534295516,0.0348858583913616,1996,1961,0.0592521095224615,0.0230460921843687,0.0362060173380928,0.3889497330999215,mixed,0.1127566342580487,0.2985242445537595,mixed,67,21,19,90,4.408817635270541,5.558388577256502,0.4267515923566879,0.7747747747747747,25.0,0.0497851908011119,0.0,0.0,25,3.4059945504087192,MS,1.0182096403978578,0.1769685968757625,0.8315815721192513,13189
2,adversarial_debiasing,0.8008592367955522,0.0591999910070012,0.0482088097558656,0.8041445539550164,0.104889534295516,0.0348858583913616,1996,1961,0.0456895432885147,0.0400801603206412,0.0056093829678735,0.8772282985528641,levelling down,0.0828678061188105,0.7954675846242111,levelling down,93,13,34,45,5.31062124248497,4.028556858745538,0.6739130434782609,2.189655172413793,-69.0,0.0467525903462218,0.0,0.0,-69,-9.400544959128066,MS,1.0182096403978578,0.1769685968757625,0.8315815721192513,13189
0,expgrad_dp,0.7844508432743726,0.0010288834407492,0.1497724528652363,0.7914438502673797,0.1152437740667042,0.043680502297372,1286,1145,0.1162726575074535,0.0699844479004666,0.0462882096069869,0.6018994439512173,mixed,0.1804309464103279,0.5256601636897102,mixed,102,12,14,67,8.864696734059098,7.074235807860262,0.6035502958579881,1.4683544303797469,-37.0,0.0802139037433155,0.0086384204031262,0.1076923076923076,-37,-7.061068702290076,WV,1.1223153483499215,0.18307739608426093,0.7934718534163684,8103
0,expgrad_eo,0.7893870835047305,0.0965927998533077,0.0284408844307562,0.7914438502673797,0.1152437740667042,0.043680502297372,1286,1145,0.0186509742133965,0.0116640746500777,0.0069868995633187,0.6253868841714315,mixed,0.0255038543698338,0.6467589220684634,mixed,17,2,6,14,1.4774494556765163,1.7467248908296944,0.5483870967741935,1.4375,-7.0,0.0160427807486631,0.0082270670505964,0.5128205128205128,-7,-1.3358778625954195,WV,1.1223153483499215,0.18307739608426093,0.7934718534163684,8103
0,gridsearch_dp,0.7865076100370219,0.0095587685996998,0.1415250301848239,0.7914438502673797,0.1152437740667042,0.043680502297372,1286,1145,0.1056850054670044,0.0637636080870917,0.0419213973799126,0.6033363749694767,mixed,0.1721835237299155,0.5029397486380064,mixed,97,15,14,62,8.709175738724728,6.637554585152839,0.610062893081761,1.4415584415584417,-34.0,0.0773344302756067,0.0,0.0,-34,-6.488549618320611,WV,1.1223153483499215,0.18307739608426093,0.7934718534163684,8103
0,prejudice_remover,0.7856849033319622,0.0372652753536574,0.1002879167827621,0.7914438502673797,0.1152437740667042,0.043680502297372,1286,1145,0.0779784987130468,0.0334370139968896,0.0445414847161572,0.4287978679858216,mixed,0.1309464103278537,0.3464075466345133,mixed,54,11,14,65,5.05443234836703,6.899563318777292,0.453781512605042,0.8947368421052632,8.0,0.0592348827642945,0.0,0.0,8,1.5267175572519085,WV,1.1223153483499215,0.18307739608426093,0.7934718534163684,8103
0,adversarial_debiasing,0.7828054298642534,0.0288569546408415,0.0945760193182873,0.7914438502673797,0.1152437740667042,0.043680502297372,1286,1145,0.0863868194258626,0.0715396578538102,0.0148471615720524,0.8281316331504222,levelling down,0.1252345128633789,0.8561257787006821,levelling down,109,17,21,38,9.797822706065318,5.152838427947598,0.7414965986394558,2.363636363636364,-75.0,0.0761003702180172,0.0,0.0,-75,-14.312977099236642,WV,1.1223153483499215,0.18307739608426093,0.7934718534163684,8103
1,expgrad_dp,0.779103249691485,0.0130753088348149,0.1357202563388129,0.7943233237350884,0.0871888731179582,0.0126128904416608,1286,1145,0.0741135642831432,0.0435458786936236,0.0305676855895196,0.5875561257216162,mixed,0.1320237763536731,0.6246922265212805,mixed,83,27,23,58,8.553654743390357,7.074235807860262,0.5886524822695035,1.2470588235294118,-21.0,0.0785684903331962,0.0176881941587823,0.225130890052356,-21,-3.8817005545286505,WV,1.1223153483499215,0.18307739608426093,0.7934718534163684,8103
1,expgrad_eo,0.7897984368572604,0.0598042744504132,0.0644747840624129,0.7943233237350884,0.0871888731179582,0.0126128904416608,1286,1145,0.027384598667545,0.0116640746500777,0.0157205240174672,0.4259355702700685,mixed,0.0607783040772731,0.4070904645476777,mixed,31,16,6,24,3.6547433903576985,2.6200873362445414,0.5636363636363636,0.925,3.0,0.0316742081447963,0.0,0.0,3,0.5545286506469501,WV,1.1223153483499215,0.18307739608426093,0.7934718534163684,8103
1,gridsearch_dp,0.7774578362813657,0.0039355640522387,0.1760378935636667,0.7943233237350884,0.0871888731179582,0.0126128904416608,1286,1145,0.0832533090657195,0.0544323483670295,0.0288209606986899,0.6538160341958428,mixed,0.172341413578527,0.6340806208234533,mixed,100,30,28,61,10.10886469673406,7.77292576419214,0.6211180124223602,1.4065934065934067,-37.0,0.0900863842040312,0.0,0.0,-37,-6.839186691312385,WV,1.1223153483499215,0.18307739608426093,0.7934718534163684,8103
1,prejudice_remover,0.7852735499794323,0.0211501762344903,0.1445713754992105,0.7943233237350884,0.0871888731179582,0.0126128904416608,1286,1145,0.0660386968834678,0.031104199066874,0.0349344978165938,0.4709995886466473,mixed,0.1408748955140707,0.4244462025316458,mixed,53,13,13,53,5.132192846034215,5.764192139737991,0.5,1.0,0.0,0.0542986425339366,0.0,0.0,0,0.0,WV,1.1223153483499215,0.18307739608426093,0.7934718534163684,8103
1,adversarial_debiasing,0.7782805429864253,0.0209736021786522,0.1448221417293582,0.7943233237350884,0.0871888731179582,0.0126128904416608,1286,1145,0.066215270939306,0.0793157076205287,-0.0131004366812227,1.197846153846154,levelling down,0.1411256617442184,1.0957551826258636,levelling down,119,17,48,33,10.57542768273717,7.074235807860262,0.7828947368421053,3.34,-117.0,0.0892636774989716,0.0,0.0,-117,-21.626617375231053,WV,1.1223153483499215,0.18307739608426093,0.7934718534163684,8103
2,expgrad_dp,0.7844508432743726,0.0253139282973507,0.1257917711525959,0.7972027972027972,0.131968053678513,0.0694529581127519,1286,1145,0.1066541253811622,0.0629860031104199,0.0436681222707423,0.5905632143653092,mixed,0.1952447292653478,0.5385786319094282,mixed,97,16,18,68,8.786936236391913,7.510917030567685,0.5878787878787879,1.369047619047619,-31.0,0.0818593171534348,0.0271493212669683,0.3316582914572864,-31,-5.595667870036101,WV,1.1223153483499215,0.18307739608426093,0.7934718534163684,8103
2,expgrad_eo,0.797614150555327,0.1030282450576242,0.0233537980016853,0.7972027972027972,0.131968053678513,0.0694529581127519,1286,1145,0.0289398086208887,0.0132192846034214,0.0157205240174672,0.4567854879966208,mixed,0.0504690257267576,0.2859771807140219,mixed,26,9,7,25,2.7216174183514776,2.7947598253275108,0.5098039215686274,0.9705882352941176,1.0,0.0275606746194981,0.0172768408062525,0.6268656716417911,1,0.1805054151624548,WV,1.1223153483499215,0.18307739608426093,0.7934718534163684,8103
2,gridsearch_dp,0.7889757301522008,0.0169517884914463,0.1561809231912325,0.7972027972027972,0.131968053678513,0.0694529581127519,1286,1145,0.1150162651870666,0.0730948678071539,0.0419213973799126,0.6355176608131886,mixed,0.2256338813039844,0.5208693504569027,mixed,113,19,21,69,10.26438569206843,7.860262008733624,0.6208791208791209,1.5227272727272727,-46.0,0.0913204442616207,0.0,0.0,-46,-8.303249097472925,WV,1.1223153483499215,0.18307739608426093,0.7934718534163684,8103
2,prejudice_remover,0.7897984368572604,0.0375756382133422,0.1070771802730565,0.7972027972027972,0.131968053678513,0.0694529581127519,1286,1145,0.0943924154651708,0.0419906687402799,0.0524017467248908,0.4448521476365207,mixed,0.1765301383858085,0.3620771294786131,mixed,60,6,14,74,5.132192846034215,7.685589519650655,0.4477611940298507,0.925,6.0,0.0633484162895927,0.0,0.0,6,1.083032490974729,WV,1.1223153483499215,0.18307739608426093,0.7934718534163684,8103
2,adversarial_debiasing,0.7844508432743726,0.0457496587366805,0.0855670103092783,0.7972027972027972,0.131968053678513,0.0694529581127519,1286,1145,0.0862183949418324,0.0870917573872472,-0.0008733624454148,1.0101296532602355,levelling down,0.1550199684220302,0.9709424240608712,levelling down,127,15,36,35,11.04199066874028,6.200873362445415,0.7839506172839507,3.26,-113.0,0.0876182640888523,0.0,0.0,-113,-20.3971119133574,WV,1.1223153483499215,0.18307739608426093,0.7934718534163684,8103
0,expgrad_dp,0.7326086956521739,0.0480691216033478,0.1672489082969431,0.7565217391304347,0.2005371063631921,0.1130567685589519,489,431,0.1524679847598442,0.1083844580777096,0.0440835266821346,0.7108669944606957,mixed,0.2803056768558951,0.6075712727839226,mixed,59,6,7,26,13.292433537832313,7.65661252900232,0.6941176470588235,2.0625,-34.0,0.1065217391304347,0.0467391304347826,0.4387755102040817,-34,-10.149253731343284,WY,1.135191637630662,0.23632976345548778,0.7982007885784237,3064
0,expgrad_eo,0.7565217391304347,0.1920819514231895,0.1086899563318777,0.7565217391304347,0.2005371063631921,0.1130567685589519,489,431,0.0084551549400025,0.0061349693251533,0.0023201856148492,0.725589225589225,mixed,0.0043668122270742,1.0,levelling down,5,2,0,1,1.4314928425357871,0.2320185614849187,0.8333333333333334,1.6666666666666667,-2.0,0.008695652173913,0.0097826086956521,1.0,-2,-0.5970149253731343,WY,1.135191637630662,0.23632976345548778,0.7982007885784237,3064
0,gridsearch_dp,0.7336956521739131,0.0719399883279006,0.1341484716157205,0.7565217391304347,0.2005371063631921,0.1130567685589519,489,431,0.1285971180352915,0.0961145194274028,0.0324825986078886,0.7474080360107735,mixed,0.2472052401746725,0.6359300476947533,mixed,53,6,5,19,12.065439672801636,5.568445475638051,0.7361111111111112,2.32,-33.0,0.0902173913043478,0.0,0.0,-33,-9.850746268656716,WY,1.135191637630662,0.23632976345548778,0.7982007885784237,3064
0,prejudice_remover,0.7380434782608696,0.1226329599210472,0.0724454148471615,0.7565217391304347,0.2005371063631921,0.1130567685589519,489,431,0.0779041464421448,0.0245398773006135,0.0533642691415313,0.3150009135757355,mixed,0.1855021834061134,0.3531073446327681,mixed,37,25,13,36,12.678936605316974,11.368909512761022,0.5068493150684932,0.819672131147541,11.0,0.1206521739130434,0.0,0.0,11,3.283582089552239,WY,1.135191637630662,0.23632976345548778,0.7982007885784237,3064
0,adversarial_debiasing,0.7347826086956522,0.1114590598740742,0.0486521031838252,0.7565217391304347,0.2005371063631921,0.1130567685589519,489,431,0.0890780464891179,0.1656441717791411,-0.0765661252900231,1.85953978906999,levelling down,0.1201746724890829,1.9985465116279075,levelling down,84,3,40,7,17.791411042944784,10.904872389791183,0.9230769230769232,12.4,-114.0,0.1456521739130434,0.0,0.0,-114,-34.02985074626866,WY,1.135191637630662,0.23632976345548778,0.7982007885784237,3064
1,expgrad_dp,0.7108695652173913,0.0258636641851593,0.1865502183406114,0.7402173913043478,0.1253849183190279,0.0750218340611353,489,431,0.1512485825041872,0.1002044989775051,0.0510440835266821,0.6625152931580762,mixed,0.2615720524017468,0.6176961602671116,mixed,59,10,19,41,14.11042944785276,13.921113689095128,0.59,1.5294117647058822,-27.0,0.1402173913043478,0.0271739130434782,0.1937984496124031,-27,-8.282208588957054,WY,1.135191637630662,0.23632976345548778,0.7982007885784237,3064
1,expgrad_eo,0.7206521739130435,0.0937279072305334,0.0244541484716157,0.7402173913043478,0.1253849183190279,0.0750218340611353,489,431,0.0316570110884944,0.0061349693251533,0.025522041763341,0.1937949640287775,levelling up,0.0505676855895196,0.6044905008635574,mixed,12,9,5,16,4.294478527607362,4.872389791183295,0.4285714285714285,0.68,8.0,0.0456521739130434,0.0771739130434782,1.0,8,2.4539877300613497,WY,1.135191637630662,0.23632976345548778,0.7982007885784237,3064
1,gridsearch_dp,0.7282608695652174,0.0221532651037441,0.1085152838427947,0.7402173913043478,0.1253849183190279,0.0750218340611353,489,431,0.1032316532152838,0.0777096114519427,0.025522041763341,0.7527692236981204,levelling down,0.1835371179039301,0.618605757792053,mixed,47,9,16,27,11.4519427402863,9.976798143851507,0.6351351351351351,1.75,-27.0,0.1076086956521739,0.0,0.0,-27,-8.282208588957054,WY,1.135191637630662,0.23632976345548778,0.7982007885784237,3064
1,prejudice_remover,0.7206521739130435,0.0492505658121361,0.0752033465024401,0.7402173913043478,0.1253849183190279,0.0750218340611353,489,431,0.0761343525068917,0.0204498977505112,0.0556844547563805,0.2686027670447464,mixed,0.0662008733624454,0.3957783641160943,mixed,35,25,21,45,12.269938650306749,15.31322505800464,0.4375,0.8,14.0,0.1369565217391304,0.0,0.0,14,4.294478527607362,WY,1.135191637630662,0.23632976345548778,0.7982007885784237,3064
1,adversarial_debiasing,0.7293478260869565,0.0150313865600045,0.161353711790393,0.7402173913043478,0.1253849183190279,0.0750218340611353,489,431,0.1103535317590233,0.179959100204499,-0.0696055684454756,1.6307507094333131,levelling down,0.2363755458515284,1.126916682061703,levelling down,95,7,50,20,20.858895705521476,16.241299303944317,0.8260869565217391,5.37037037037037,-118.0,0.1869565217391304,0.0,0.0,-118,-36.19631901840491,WY,1.135191637630662,0.23632976345548778,0.7982007885784237,3064
2,expgrad_dp,0.7108695652173913,0.0091905920980835,0.1858515283842794,0.7434782608695653,0.1427270009821644,0.0775545851528384,489,431,0.151917593080248,0.1124744376278118,0.0394431554524362,0.7403647948029233,mixed,0.2634061135371179,0.6962864721485412,mixed,62,7,12,29,14.11042944785276,9.51276102088167,0.6813186813186813,2.055555555555556,-38.0,0.1195652173913043,0.0456521739130434,0.3818181818181818,-38,-12.218649517684888,WY,1.135191637630662,0.23632976345548778,0.7982007885784237,3064
2,expgrad_eo,0.7293478260869565,0.109575391798215,0.041353711790393,0.7434782608695653,0.1427270009821644,0.0775545851528384,489,431,0.0331516091839494,0.0122699386503067,0.0208816705336427,0.3701159295835118,mixed,0.0362008733624453,0.7237635705669506,mixed,8,2,3,12,2.044989775051125,3.480278422273782,0.4,0.7857142857142857,3.0,0.0271739130434782,0.0510869565217391,1.0,3,0.964630225080386,WY,1.135191637630662,0.23632976345548778,0.7982007885784237,3064
2,gridsearch_dp,0.7032608695652174,0.0026855318159604,0.1445851528384279,0.7434782608695653,0.1427270009821644,0.0775545851528384,489,431,0.140041469166204,0.1145194274028629,0.025522041763341,0.8177536845671693,levelling down,0.2221397379912663,0.8649498722233147,levelling down,62,6,15,26,13.905930470347649,9.51276102088167,0.7045454545454546,2.40625,-45.0,0.1184782608695652,0.0,0.0,-45,-14.469453376205788,WY,1.135191637630662,0.23632976345548778,0.7982007885784237,3064
2,prejudice_remover,0.7315217391304348,0.0318278222994035,0.1254148471615721,0.7434782608695653,0.1427270009821644,0.0775545851528384,489,431,0.1108991786827608,0.0552147239263803,0.0556844547563805,0.4978821717366192,mixed,0.2029694323144105,0.4087779690189331,mixed,44,17,17,41,12.47443762781186,13.45707656612529,0.5176470588235295,1.0517241379310345,-3.0,0.1293478260869565,0.0,0.0,-3,-0.964630225080386,WY,1.135191637630662,0.23632976345548778,0.7982007885784237,3064
2,adversarial_debiasing,0.7217391304347827,0.0705592643730516,0.0051528384279475,0.7434782608695653,0.1427270009821644,0.0775545851528384,489,431,0.0721677366091127,0.1533742331288343,-0.0812064965197215,2.125246548323472,levelling down,0.0827074235807859,2.692713833157341,levelling down,81,6,44,9,17.791411042944784,12.296983758700696,0.9,8.333333333333334,-110.0,0.1521739130434782,0.0,0.0,-110,-35.369774919614144,WY,1.135191637630662,0.23632976345548778,0.7982007885784237,3064
0,expgrad_dp,0.7217651458489155,0.0090708185021148,0.1647114126880314,0.7449513836948392,0.1351995761215118,0.0559871296541094,741,596,0.1261287576193969,0.0539811066126855,0.0721476510067114,0.4279841301186648,mixed,0.160194571615435,0.4610870119928554,mixed,55,15,11,54,9.446693657219972,10.906040268456376,0.5045871559633027,0.9565217391304348,3.0,0.1009723261032161,0.0299177262528047,0.2962962962962963,3,0.7281553398058253,ND,1.2443324937027709,0.24164941514802313,0.844361646242607,4455
0,expgrad_eo,0.7352281226626777,0.1160865509152333,0.0301114342447953,0.7449513836948392,0.1351995761215118,0.0559871296541094,741,596,0.0191130252062784,-0.0026990553306343,0.0218120805369127,-0.1412154957943385,levelling up,-0.002840909090909,,gap widened,8,10,4,17,2.42914979757085,3.523489932885906,0.32,0.4444444444444444,15.0,0.0291697830964846,0.0396409872849663,1.0,15,3.6407766990291264,ND,1.2443324937027709,0.24164941514802313,0.844361646242607,4455
0,gridsearch_dp,0.7195213163799551,0.029920568069632,0.2092053629823413,0.7449513836948392,0.1351995761215118,0.0559871296541094,741,596,0.1651201441911438,0.0661268556005397,0.098993288590604,0.4004772156932653,mixed,0.2046885219097449,0.4024962556165751,mixed,71,22,13,72,12.550607287449392,14.261744966442953,0.4965034965034965,0.8936170212765957,10.0,0.1331338818249813,0.0,0.0,10,2.4271844660194173,ND,1.2443324937027709,0.24164941514802313,0.844361646242607,4455
0,prejudice_remover,0.7255048616305161,0.0501770688983687,0.1133911052975801,0.7449513836948392,0.1351995761215118,0.0559871296541094,741,596,0.085022507223143,0.0229419703103913,0.0620805369127517,0.2698340834642732,mixed,0.1088742642249837,0.3392153181903513,mixed,45,28,14,51,9.851551956815117,10.906040268456376,0.46875,0.7468354430379747,20.0,0.1032161555721765,0.0,0.0,20,4.854368932038835,ND,1.2443324937027709,0.24164941514802313,0.844361646242607,4455
0,adversarial_debiasing,0.724756918474196,0.0037293155449284,0.1636077501635055,0.7449513836948392,0.1351995761215118,0.0559871296541094,741,596,0.1389288916664402,0.1255060728744939,0.0134228187919463,0.9033835321728926,levelling down,0.1590909090909091,1.0,levelling down,106,13,32,40,16.059379217273953,12.080536912751676,0.726027397260274,2.60377358490566,-85.0,0.1428571428571428,0.0,0.0,-85,-20.631067961165048,ND,1.2443324937027709,0.24164941514802313,0.844361646242607,4455
1,expgrad_dp,0.7524308152580403,0.0368267079676475,0.1256744604316546,0.7531787584143605,0.1357090454582507,0.042082243296272,741,596,0.0988823374906031,0.0418353576248313,0.0570469798657717,0.4230822074650791,mixed,0.1677567037279267,0.2709551656920076,mixed,52,21,8,42,9.851551956815117,8.389261744966444,0.5531914893617021,0.9523809523809524,3.0,0.0919970082273747,0.0321615557217651,0.3495934959349593,3,0.6593406593406593,ND,1.2443324937027709,0.24164941514802313,0.844361646242607,4455
1,expgrad_eo,0.7442034405385191,0.0711490911067032,0.0968974820143885,0.7531787584143605,0.1357090454582507,0.042082243296272,741,596,0.0645599543515474,0.0242914979757085,0.0402684563758389,0.3762626262626263,mixed,0.1389797253106606,0.3270588235294113,mixed,23,5,5,29,3.778677462887989,5.704697986577181,0.4423076923076923,0.8235294117647058,6.0,0.0463724756918474,0.068810770381451,1.0,6,1.3186813186813189,ND,1.2443324937027709,0.24164941514802313,0.844361646242607,4455
1,gridsearch_dp,0.7591623036649214,0.0606811944678423,0.0826929365598431,0.7531787584143605,0.1357090454582507,0.042082243296272,741,596,0.0750278509904083,0.0364372469635627,0.0385906040268456,0.4856496152105027,mixed,0.1247751798561151,0.2504504504504503,mixed,44,17,6,29,8.232118758434549,5.87248322147651,0.6027397260273972,1.0869565217391304,-4.0,0.0718025430067314,0.0,0.0,-4,-0.8791208791208791,ND,1.2443324937027709,0.24164941514802313,0.844361646242607,4455
1,prejudice_remover,0.7382198952879581,0.0593678957331376,0.1211371811641596,0.7531787584143605,0.1357090454582507,0.042082243296272,741,596,0.076341149725113,0.0310391363022942,0.0453020134228188,0.406584606258342,mixed,0.1632194244604317,0.3829201101928374,mixed,61,38,15,42,13.360323886639677,9.563758389261745,0.5922330097087378,0.95,4.0,0.1166791323859386,0.0,0.0,4,0.8791208791208791,ND,1.2443324937027709,0.24164941514802313,0.844361646242607,4455
1,adversarial_debiasing,0.7389678384442783,0.006518943202094,0.1313971550032701,0.7531787584143605,0.1357090454582507,0.042082243296272,741,596,0.1291901022561566,0.1241565452091768,0.0050335570469798,0.961037595302778,levelling down,0.1734793982995421,0.9170593779453344,levelling down,112,20,40,43,17.813765182186234,13.926174496644297,0.7225806451612903,2.412698412698413,-89.0,0.1608077786088257,0.0,0.0,-89,-19.56043956043956,ND,1.2443324937027709,0.24164941514802313,0.844361646242607,4455
2,expgrad_dp,0.7352281226626777,0.0196723093226095,0.2042593198168737,0.7591623036649214,0.1509908612522529,0.0544064748201439,741,596,0.1706631705748625,0.0985155195681511,0.0721476510067113,0.5772511974101445,mixed,0.2586657946370176,0.5271807838179519,mixed,82,9,17,60,12.280701754385966,12.919463087248324,0.5774647887323944,1.434782608695652,-30.0,0.1256544502617801,0.0231862378459237,0.1845238095238095,-30,-6.109979633401222,ND,1.2443324937027709,0.24164941514802313,0.844361646242607,4455
2,expgrad_eo,0.7464472700074795,0.1223949134581419,0.0288382930019621,0.7591623036649214,0.1509908612522529,0.0544064748201439,741,596,0.028595947794111,0.0134952766531714,0.0151006711409396,0.4719296856441525,mixed,0.0255681818181817,1.0,levelling down,17,7,8,17,3.238866396761133,4.194630872483222,0.5,1.0416666666666667,-1.0,0.0366492146596858,0.0463724756918474,1.0,-1,-0.2036659877800407,ND,1.2443324937027709,0.24164941514802313,0.844361646242607,4455
2,gridsearch_dp,0.7427075542258789,0.0234401181063138,0.1300277959450622,0.7591623036649214,0.1509908612522529,0.0544064748201439,741,596,0.1275507431459391,0.068825910931174,0.0587248322147651,0.5395963146402513,mixed,0.1844342707652061,0.4929078014184396,mixed,59,8,11,46,9.041835357624832,9.563758389261745,0.5619047619047619,1.2962962962962965,-16.0,0.0927449513836948,0.0,0.0,-16,-3.258655804480652,ND,1.2443324937027709,0.24164941514802313,0.844361646242607,4455
