seed,method,accuracy,dp_diff,eo_diff,baseline_accuracy,baseline_dp_diff,baseline_eo_diff,n_priv,n_unpriv,dp_closure,dp_from_priv_loss,dp_from_unpriv_gain,dp_share_levelling_down,dp_verdict,tpr_closure,tpr_share_levelling_down,tpr_verdict,priv_lost,priv_gained,unpriv_lost,unpriv_gained,pct_churn_priv,pct_churn_unpriv,people_share_levelling_down,lost_per_gained,net_favourable_change,total_churn,arbitrariness_floor,churn_that_is_noise,positives_delta,positives_pct_change
0,expgrad_dp,0.8108725954836911,0.012352681889497674,0.14477037868443354,0.8414273766378589,0.18155707986065783,0.11784858386911007,13276,4659,0.16920439797116016,0.009942753841518548,0.1592616441296416,0.0587617931964938,levelling up,0.08848297798723315,0.1751271251525907,levelling up,566,434,23,765,7.532389273877674,16.91350075123417,0.425244177310293,0.49124270225187655,610.0,0.09969333705045999,0.020685809868971287,0.2074944071588367,610,4.200812616211005
0,expgrad_eo,0.8369668246445497,0.11359397566651874,0.008137933209673764,0.8414273766378589,0.18155707986065783,0.11784858386911007,13276,4659,0.06796310419413909,0.011298583910816506,0.056664520283322584,0.16624584831413364,levelling up,0.043627601092465884,0.17214376712362559,levelling up,261,111,13,277,2.802048809882495,6.224511697789225,0.4851301115241636,0.7061855670103093,114.0,0.036911067744633395,0.009478672985781991,0.256797583081571,114,0.7850698987673025
0,gridsearch_dp,0.8112071368831892,0.014356436475945089,0.14082893265010576,0.8414273766378589,0.18155707986065783,0.11784858386911007,13276,4659,0.16720064338471274,0.007080445917445055,0.1601201974672677,0.04234700162698312,levelling up,0.08667268107994208,0.1535576119587764,levelling up,549,455,30,776,7.562518830973184,17.299849753165915,0.4143396226415094,0.4703493095044679,652.0,0.10091998884862002,0.0,0.0,652,4.490048894704222
0,prejudice_remover,0.8332311123501533,0.06436909231265597,0.08386394398013186,0.8414273766378589,0.18155707986065783,0.11784858386911007,13276,4659,0.11718798754800186,0.01845435372100035,0.09873363382700151,0.15747649658580565,levelling up,0.06746107280451574,0.1634670746875436,levelling up,272,27,4,464,2.2521843928894247,10.04507405022537,0.3695652173913043,0.5621181262729125,215.0,0.04276554223585169,0.0,0.0,215,1.4806142827628952
0,adversarial_debiasing,0.8291051017563423,0.061176193498107545,0.0717252907822476,0.8414273766378589,0.18155707986065783,0.11784858386911007,13276,4659,0.12038088636255029,0.0164959325097922,0.10388495385275809,0.13703116008060875,levelling up,0.07425733119280886,0.1792314605832401,levelling up,474,255,29,513,5.491111780656825,11.633397724833655,0.48024316109422494,0.6549479166666666,265.0,0.07086701979369947,0.0,0.0,265,1.8249431857310103
1,expgrad_dp,0.807805965988291,0.013613835694387344,0.1387815341513139,0.8413158628380262,0.18488929311687385,0.1182678519282252,13276,4659,0.1712754574224865,0.00986742994877976,0.16140802747370675,0.05761146458035545,levelling up,0.09189323186085363,0.1934566333331908,levelling up,589,458,34,786,7.886411569749924,17.60034342133505,0.4283636363636364,0.5008038585209004,621.0,0.1040981321438528,0.013716197379425704,0.13176218532404926,621,4.291934480613726
1,expgrad_eo,0.8369668246445497,0.11923455339608746,0.013506304519122325,0.8413158628380262,0.18488929311687385,0.1182678519282252,13276,4659,0.06565473972078639,0.010921964447122567,0.054732775273663825,0.16635454642834654,levelling up,0.042780089573841495,0.17333188419125295,levelling up,255,110,26,281,2.749322084965351,6.5893968662803175,0.47574626865671643,0.7186700767263428,110.0,0.037468636743797044,0.0015611931976582101,0.041666666666666664,110,0.7602460432649112
1,gridsearch_dp,0.807192640089211,0.008455191838750875,0.148099508461221,0.8413158628380262,0.18488929311687385,0.1182678519282252,13276,4659,0.17643410127812298,0.008586923772220478,0.1678471775059025,0.04866929754517483,levelling up,0.09348106414770918,0.17898414651503408,levelling up,596,482,33,815,8.119915637240133,18.201330757673322,0.4223954642097803,0.48496530454895914,668.0,0.10738778923891831,0.0,0.0,668,4.616766880917824
1,prejudice_remover,0.8329523278505715,0.059398410589876494,0.0904493346362727,0.8413158628380262,0.18488929311687385,0.1182678519282252,13276,4659,0.12549088252699736,0.01709852365170228,0.10839235887529508,0.13625311502629528,levelling up,0.07544873295668864,0.1373409641769723,levelling up,252,25,3,508,2.0864718288641155,10.968018888173427,0.33157894736842103,0.47842401500938087,278.0,0.04393643713409535,0.0,0.0,278,1.9213490911604119
1,adversarial_debiasing,0.8276554223585169,0.07439310348083372,0.04869654400220996,0.8413158628380262,0.18488929311687385,0.1182678519282252,13276,4659,0.11049618963604013,0.016269960831575725,0.09422622880446441,0.1472445419626399,levelling up,0.07032517961156826,0.2135855078964752,levelling up,426,210,35,474,4.7905995781862005,10.925091221292123,0.47333333333333333,0.6739766081871345,223.0,0.06384165040423752,0.0,0.0,223,1.5412260695279563
