arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.7452,0.0784,0.064,0.4371,545.8,,,,
expgrad_dp,0.7361,0.0176,0.0667,0.8193,462.8,-15.213,0.7279,0.6749,1.8955
expgrad_dp_floor,0.7494,0.0176,0.0908,0.8913,797.6,46.2292,-0.3029,0.2386,0.2515
