arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.7957,0.1029,0.0262,0.8437,4530.6,,,,
expgrad_dp,0.7875,0.0281,0.0685,0.9549,4522.6,-0.1767,0.507,0.514,1.0323
expgrad_dp_floor,0.7861,0.028,0.0676,0.9552,4562.8,0.7059,0.4433,0.4779,0.919
