arm,accuracy,dp_diff,eo_diff,disparate_impact,positives,positives_pct_change,share_levelling_down,people_share_levelling_down,lost_per_gained
baseline,0.8663,0.0907,0.1462,0.4302,1620.2,,,,
expgrad_dp,0.8513,0.0216,0.0206,0.8056,1404.8,-13.2981,0.7052,0.622,1.6538
expgrad_dp_floor,0.8502,0.0208,0.0275,0.8377,1651.8,1.9651,0.4514,0.4899,0.9331
