seed,arm,floor_target,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.737948350071736,0.8313340400602578,0.0844091182498895,0.10839559737800664,0.8912601624502463,13289,,,,,,,
0,expgrad_dp,0.737948350071736,0.816548568877978,0.020057524741273647,0.03660808093616408,0.9732684760090363,13300,0.06435159350861586,0.402726332755223,0.555921052631579,0.9827856025039123,507.0,405.0,0.08277522763187599
0,expgrad_dp_floor,0.737948350071736,0.8161580092618423,0.021049190188063505,0.03609204043185266,0.9720141146736008,13325,0.063359928061826,0.3805622684099038,0.5474613686534217,0.9447852760736196,496.0,410.0,0.2709007449770487
1,baseline,0.7416547106647537,0.8325615131395414,0.07613122282690599,0.10174521619134108,0.9022111570224817,13391,,,,,,,
1,expgrad_dp,0.7416547106647537,0.8172738938793729,0.011062542154485655,0.03740625679298604,0.9853029614005105,13409,0.06506868067242033,0.3968291702437356,0.5516528925619835,0.9741379310344828,534.0,434.0,0.13441863938466134
1,expgrad_dp_floor,0.7416547106647537,0.8144841823355465,0.009943351720005822,0.03953438609521043,0.9868247462869759,13453,0.06618787110690016,0.35999958072751914,0.5443425076452599,0.915068493150685,534.0,447.0,0.46299753565827795
2,baseline,0.7399330463892875,0.8304413323662333,0.07798597523199058,0.08602713663543882,0.8990160709165594,13265,,,,,,,
2,expgrad_dp,0.7399330463892875,0.8181666015733973,0.020124216481259505,0.029054054054054035,0.9731626159749858,13291,0.057861758750731074,0.3871926091188774,0.5450346420323325,0.9587301587301588,472.0,394.0,0.19600452318130418
2,expgrad_dp_floor,0.7399330463892875,0.8186687496512861,0.02169763278112158,0.02993895369900723,0.9711301169993262,13310,0.056288342450869,0.3676585919432929,0.5383720930232558,0.9299065420560748,463.0,397.0,0.33923859781379573
3,baseline,0.7417264466762314,0.835909166992133,0.07978770571241289,0.11395123331733564,0.8967971890993913,13267,,,,,,,
3,expgrad_dp,0.7417264466762314,0.821514255425989,0.01915448183781321,0.034587733678718924,0.9745332182658685,13339,0.060633223874599684,0.34600972023958004,0.5396648044692738,0.8931750741839762,483.0,412.0,0.5426999321625084
3,expgrad_dp_floor,0.7417264466762314,0.821625843887742,0.01836679727250179,0.035660119737700224,0.9755372559781851,13321,0.061420908439911104,0.3632104311862953,0.5442329227323628,0.9179331306990881,486.0,407.0,0.40702494912188136
4,baseline,0.7408656145384983,0.8337331919879485,0.08111478268989225,0.10857094299893982,0.89513216484348,13264,,,,,,,
4,expgrad_dp,0.7408656145384983,0.821514255425989,0.018912048176951468,0.03585462557061081,0.9748745723929869,13351,0.06220273451294078,0.3342268405349888,0.5227021040974529,0.8728070175438597,472.0,431.0,0.6559107358262968
4,expgrad_dp_floor,0.7408656145384983,0.8213468727333594,0.020889520578249665,0.03405154064922833,0.9722753924944838,13350,0.060225262111642586,0.3325909613652979,0.5273132664437012,0.8746355685131195,473.0,424.0,0.6483715319662243
