seed,arm,floor_target,accuracy,dp_diff,eo_diff,disparate_impact,positives,dp_closure,share_levelling_down,people_share_levelling_down,lost_per_gained,priv_lost,unpriv_gained,positives_pct_change
0,baseline,0.19042461005199307,0.804902704068739,0.09400187422269321,0.022446612904086324,0.6201867592135716,795,,,,,,,
0,expgrad_dp,0.19042461005199307,0.7927723022491787,0.012347744954467832,0.10472579456581171,0.9363149898472408,743,0.08165412926822538,0.656515658292841,0.5859030837004405,1.4333333333333333,133.0,94.0,-6.540880503144654
0,expgrad_dp_floor,0.19042461005199307,0.7912560020217336,0.009010882550414434,0.10352136670866313,0.9569719579650067,811,0.08499099167227878,0.4480022124159824,0.4810126582278481,0.9006211180124224,114.0,123.0,2.0125786163522013
1,baseline,0.18988301559792028,0.7993429365681072,0.1042901713677227,0.036061520907124334,0.5699107808884823,755,,,,,,,
1,expgrad_dp,0.18988301559792028,0.7912560020217336,0.018449188024187074,0.11031608307382668,0.9053352717319347,735,0.08584098334353563,0.5544576556198751,0.5395348837209303,1.1666666666666667,116.0,99.0,-2.6490066225165565
1,expgrad_dp_floor,0.18988301559792028,0.7965630528177913,0.027851981372229412,0.10630660612831905,0.8679511762019717,780,0.07643818999549329,0.4129235170844043,0.47738693467336685,0.8161764705882353,95.0,104.0,3.3112582781456954
2,baseline,0.19573223570190643,0.8041445539550164,0.10488953429551606,0.03488585839136164,0.5583132690847045,734,,,,,,,
2,expgrad_dp,0.19573223570190643,0.7952994692949203,0.013501761299243048,0.12438094785302817,0.9275550657169647,711,0.09138777299627301,0.5591798851570843,0.5391705069124424,1.2,117.0,100.0,-3.1335149863760217
2,expgrad_dp_floor,0.19573223570190643,0.7965630528177913,0.01377921574919344,0.13583886023090147,0.930896194383442,762,0.09111031854632262,0.4179126240816554,0.45248868778280543,0.8068965517241379,100.0,121.0,3.8147138964577656
3,baseline,0.18879982668977469,0.806419004296184,0.09198892430449884,0.02353402228461704,0.6260490979393489,793,,,,,,,
3,expgrad_dp,0.18879982668977469,0.7945413191811979,0.005942021728311264,0.14690057923471284,0.9672368083709688,706,0.08604690257618758,0.7510933756134928,0.6343612334801763,1.8877551020408163,144.0,83.0,-10.970996216897856
3,expgrad_dp_floor,0.18879982668977469,0.7922668688400303,0.005253239778894858,0.13714233643156554,0.9725511345584447,747,0.08673568452560398,0.6296049744180361,0.5726495726495726,1.368,134.0,100.0,-5.800756620428752
4,baseline,0.18977469670710573,0.7950467525903462,0.09663207087300557,0.04410070710710788,0.6023141990463523,772,,,,,,,
4,expgrad_dp,0.18977469670710573,0.7879706848622694,0.021141977989635574,0.13269704677458977,0.8868649113476874,698,0.07549009288337,0.7433058074996617,0.6621621621621622,1.6727272727272726,147.0,75.0,-9.585492227979275
4,expgrad_dp_floor,0.18977469670710573,0.7856962345211018,0.016364702888694266,0.11592618125054477,0.9170965813049905,749,0.0802673679843113,0.5679914952940838,0.5675675675675675,1.1755725190839694,126.0,96.0,-2.9792746113989637
